index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5912278397173716,False,Irrelevant,1000,on,Raw,CB038
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5475926387353579,False,Irrelevant,1000,on,Raw,CB038
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.2601047238784746,False,Irrelevant,1000,on,Raw,CB038
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5912278397173716,False,Irrelevant,1000,on,Raw,CB038
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4892311593867414,False,Irrelevant,1000,on,Raw,CB038
7,bary-sq_euclidean_mean,V1_V2,IPS,0.44507522916168984,False,Irrelevant,1000,on,Raw,CB038
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5475926387353579,False,Irrelevant,1000,on,Raw,CB038
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4892311593867414,False,Irrelevant,1000,on,Raw,CB038
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5368872704550485,False,Irrelevant,1000,on,Raw,CB038
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.2601047238784746,False,Irrelevant,1000,on,Raw,CB038
13,bary-sq_euclidean_mean,IPS,V1_V2,0.44507522916168984,False,Irrelevant,1000,on,Raw,CB038
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5368872704550485,False,Irrelevant,1000,on,Raw,CB038
17,bary-sq_euclidean_max,IPS,Category_Selective,6.721441129166332,False,Irrelevant,1000,on,Raw,CB038
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.329607842112613,False,Irrelevant,1000,on,Raw,CB038
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.436953391158919,False,Irrelevant,1000,on,Raw,CB038
20,bary-sq_euclidean_max,Category_Selective,IPS,6.721441129166332,False,Irrelevant,1000,on,Raw,CB038
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,4.558390476453694,False,Irrelevant,1000,on,Raw,CB038
