index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5350832455275379,False,Irrelevant,1000,on,Raw,CA103
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5983022450854186,False,Irrelevant,1000,on,Raw,CA103
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.48904431727286884,False,Irrelevant,1000,on,Raw,CA103
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5350832455275379,False,Irrelevant,1000,on,Raw,CA103
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4593188773340181,False,Irrelevant,1000,on,Raw,CA103
7,bary-sq_euclidean_mean,V1_V2,IPS,0.27065901756683614,False,Irrelevant,1000,on,Raw,CA103
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5983022450854186,False,Irrelevant,1000,on,Raw,CA103
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4593188773340181,False,Irrelevant,1000,on,Raw,CA103
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5084220464407035,False,Irrelevant,1000,on,Raw,CA103
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.48904431727286884,False,Irrelevant,1000,on,Raw,CA103
13,bary-sq_euclidean_mean,IPS,V1_V2,0.27065901756683614,False,Irrelevant,1000,on,Raw,CA103
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5084220464407035,False,Irrelevant,1000,on,Raw,CA103
17,bary-sq_euclidean_max,IPS,Category_Selective,5.449484979225973,False,Irrelevant,1000,on,Raw,CA103
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.417950182145984,False,Irrelevant,1000,on,Raw,CA103
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.9175615716636205,False,Irrelevant,1000,on,Raw,CA103
20,bary-sq_euclidean_max,Category_Selective,IPS,5.449484979225973,False,Irrelevant,1000,on,Raw,CA103
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,6.197743897055336,False,Irrelevant,1000,on,Raw,CA103
23,bary-sq_euclidean_max,V1_V2,IPS,3.89092537959211,False,Irrelevant,1000,on,Raw,CA103
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.417950182145984,False,Irrelevant,1000,on,Raw,CA103
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,6.197743897055336,False,Irrelevant,1000,on,Raw,CA103
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.7483492344067555,False,Irrelevant,1000,on,Raw,CA103
28,bary-sq_euclidean_max,Category_Selective,V1_V2,3.9175615716636205,False,Irrelevant,1000,on,Raw,CA103
29,bary-sq_euclidean_max,IPS,V1_V2,3.89092537959211,False,Irrelevant,1000,on,Raw,CA103
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,5.7483492344067555,False,Irrelevant,1000,on,Raw,CA103
33,bary-sq_euclidean_max_time,IPS,Category_Selective,170.0,False,Irrelevant,1000,on,Raw,CA103
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,490.0,False,Irrelevant,1000,on,Raw,CA103
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,471.0,False,Irrelevant,1000,on,Raw,CA103
36,bary-sq_euclidean_max_time,Category_Selective,IPS,170.0,False,Irrelevant,1000,on,Raw,CA103
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,178.0,False,Irrelevant,1000,on,Raw,CA103
39,bary-sq_euclidean_max_time,V1_V2,IPS,128.0,False,Irrelevant,1000,on,Raw,CA103
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,490.0,False,Irrelevant,1000,on,Raw,CA103
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,178.0,False,Irrelevant,1000,on,Raw,CA103
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,471.0,False,Irrelevant,1000,on,Raw,CA103
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,471.0,False,Irrelevant,1000,on,Raw,CA103
45,bary-sq_euclidean_max_time,IPS,V1_V2,128.0,False,Irrelevant,1000,on,Raw,CA103
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,471.0,False,Irrelevant,1000,on,Raw,CA103
49,bary-sq_dtw_mean,IPS,Category_Selective,0.5669986931396134,False,Irrelevant,1000,on,Raw,CA103
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.6589617021376561,False,Irrelevant,1000,on,Raw,CA103
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.5864902797863618,False,Irrelevant,1000,on,Raw,CA103
52,bary-sq_dtw_mean,Category_Selective,IPS,0.5669986931396134,False,Irrelevant,1000,on,Raw,CA103
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.5131375967456638,False,Irrelevant,1000,on,Raw,CA103
55,bary-sq_dtw_mean,V1_V2,IPS,0.3535794535397836,False,Irrelevant,1000,on,Raw,CA103
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.6589617021376561,False,Irrelevant,1000,on,Raw,CA103
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.5131375967456638,False,Irrelevant,1000,on,Raw,CA103
