index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5084786839898864,False,Irrelevant,1000,on,Raw,CB042
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5000337706688516,False,Irrelevant,1000,on,Raw,CB042
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.19980137709470697,False,Irrelevant,1000,on,Raw,CB042
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5084786839898864,False,Irrelevant,1000,on,Raw,CB042
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.5236966996596835,False,Irrelevant,1000,on,Raw,CB042
7,bary-sq_euclidean_mean,V1_V2,IPS,0.414580949383486,False,Irrelevant,1000,on,Raw,CB042
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5000337706688516,False,Irrelevant,1000,on,Raw,CB042
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.5236966996596835,False,Irrelevant,1000,on,Raw,CB042
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.46152604227069693,False,Irrelevant,1000,on,Raw,CB042
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.19980137709470697,False,Irrelevant,1000,on,Raw,CB042
13,bary-sq_euclidean_mean,IPS,V1_V2,0.414580949383486,False,Irrelevant,1000,on,Raw,CB042
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.46152604227069693,False,Irrelevant,1000,on,Raw,CB042
17,bary-sq_euclidean_max,IPS,Category_Selective,7.138609850690955,False,Irrelevant,1000,on,Raw,CB042
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.638404967198959,False,Irrelevant,1000,on,Raw,CB042
19,bary-sq_euclidean_max,V1_V2,Category_Selective,2.3770098281563405,False,Irrelevant,1000,on,Raw,CB042
20,bary-sq_euclidean_max,Category_Selective,IPS,7.138609850690955,False,Irrelevant,1000,on,Raw,CB042
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,5.637898877858966,False,Irrelevant,1000,on,Raw,CB042
23,bary-sq_euclidean_max,V1_V2,IPS,4.830566188308503,False,Irrelevant,1000,on,Raw,CB042
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.638404967198959,False,Irrelevant,1000,on,Raw,CB042
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,5.637898877858966,False,Irrelevant,1000,on,Raw,CB042
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.589128423555235,False,Irrelevant,1000,on,Raw,CB042
28,bary-sq_euclidean_max,Category_Selective,V1_V2,2.3770098281563405,False,Irrelevant,1000,on,Raw,CB042
