index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.4962150623069922,False,Irrelevant,1000,on,Raw,CA136
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5584184803519144,False,Irrelevant,1000,on,Raw,CA136
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.2991241176988093,False,Irrelevant,1000,on,Raw,CA136
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.4962150623069922,False,Irrelevant,1000,on,Raw,CA136
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4313986548869564,False,Irrelevant,1000,on,Raw,CA136
7,bary-sq_euclidean_mean,V1_V2,IPS,0.45230350172495576,False,Irrelevant,1000,on,Raw,CA136
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5584184803519144,False,Irrelevant,1000,on,Raw,CA136
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4313986548869564,False,Irrelevant,1000,on,Raw,CA136
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5176826106164085,False,Irrelevant,1000,on,Raw,CA136
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.2991241176988093,False,Irrelevant,1000,on,Raw,CA136
13,bary-sq_euclidean_mean,IPS,V1_V2,0.45230350172495576,False,Irrelevant,1000,on,Raw,CA136
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5176826106164085,False,Irrelevant,1000,on,Raw,CA136
17,bary-sq_euclidean_max,IPS,Category_Selective,4.138022389735255,False,Irrelevant,1000,on,Raw,CA136
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.080493995494918,False,Irrelevant,1000,on,Raw,CA136
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.690011028461096,False,Irrelevant,1000,on,Raw,CA136
20,bary-sq_euclidean_max,Category_Selective,IPS,4.138022389735255,False,Irrelevant,1000,on,Raw,CA136
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,4.414307660866679,False,Irrelevant,1000,on,Raw,CA136
23,bary-sq_euclidean_max,V1_V2,IPS,6.500065360723971,False,Irrelevant,1000,on,Raw,CA136
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.080493995494918,False,Irrelevant,1000,on,Raw,CA136
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,4.414307660866679,False,Irrelevant,1000,on,Raw,CA136
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.611439979494913,False,Irrelevant,1000,on,Raw,CA136
