index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5268253591501386,False,Irrelevant,1000,on,Raw,CB009
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.4739595903286158,False,Irrelevant,1000,on,Raw,CB009
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.3821573428437835,False,Irrelevant,1000,on,Raw,CB009
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5268253591501386,False,Irrelevant,1000,on,Raw,CB009
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.473197177978863,False,Irrelevant,1000,on,Raw,CB009
7,bary-sq_euclidean_mean,V1_V2,IPS,0.33319784105303507,False,Irrelevant,1000,on,Raw,CB009
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.4739595903286158,False,Irrelevant,1000,on,Raw,CB009
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.473197177978863,False,Irrelevant,1000,on,Raw,CB009
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.48208341877636274,False,Irrelevant,1000,on,Raw,CB009
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.3821573428437835,False,Irrelevant,1000,on,Raw,CB009
13,bary-sq_euclidean_mean,IPS,V1_V2,0.33319784105303507,False,Irrelevant,1000,on,Raw,CB009
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.48208341877636274,False,Irrelevant,1000,on,Raw,CB009
17,bary-sq_euclidean_max,IPS,Category_Selective,5.719148408467914,False,Irrelevant,1000,on,Raw,CB009
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,4.802695478343216,False,Irrelevant,1000,on,Raw,CB009
19,bary-sq_euclidean_max,V1_V2,Category_Selective,4.244500631796196,False,Irrelevant,1000,on,Raw,CB009
20,bary-sq_euclidean_max,Category_Selective,IPS,5.719148408467914,False,Irrelevant,1000,on,Raw,CB009
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,6.357158550947345,False,Irrelevant,1000,on,Raw,CB009
23,bary-sq_euclidean_max,V1_V2,IPS,2.823738311133598,False,Irrelevant,1000,on,Raw,CB009
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,4.802695478343216,False,Irrelevant,1000,on,Raw,CB009
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,6.357158550947345,False,Irrelevant,1000,on,Raw,CB009
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.859954896543804,False,Irrelevant,1000,on,Raw,CB009
28,bary-sq_euclidean_max,Category_Selective,V1_V2,4.244500631796196,False,Irrelevant,1000,on,Raw,CB009
29,bary-sq_euclidean_max,IPS,V1_V2,2.823738311133598,False,Irrelevant,1000,on,Raw,CB009
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,5.859954896543804,False,Irrelevant,1000,on,Raw,CB009
33,bary-sq_euclidean_max_time,IPS,Category_Selective,498.0,False,Irrelevant,1000,on,Raw,CB009
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,230.0,False,Irrelevant,1000,on,Raw,CB009
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,99.0,False,Irrelevant,1000,on,Raw,CB009
36,bary-sq_euclidean_max_time,Category_Selective,IPS,498.0,False,Irrelevant,1000,on,Raw,CB009
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,408.0,False,Irrelevant,1000,on,Raw,CB009
