index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5027507423140755,False,Irrelevant,1000,on,Raw,CB003
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.4877957059222522,False,Irrelevant,1000,on,Raw,CB003
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.2524111756604387,False,Irrelevant,1000,on,Raw,CB003
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5027507423140755,False,Irrelevant,1000,on,Raw,CB003
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.41847735260465874,False,Irrelevant,1000,on,Raw,CB003
7,bary-sq_euclidean_mean,V1_V2,IPS,0.31046722013210803,False,Irrelevant,1000,on,Raw,CB003
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.4877957059222522,False,Irrelevant,1000,on,Raw,CB003
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.41847735260465874,False,Irrelevant,1000,on,Raw,CB003
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5141067647459752,False,Irrelevant,1000,on,Raw,CB003
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.2524111756604387,False,Irrelevant,1000,on,Raw,CB003
13,bary-sq_euclidean_mean,IPS,V1_V2,0.31046722013210803,False,Irrelevant,1000,on,Raw,CB003
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5141067647459752,False,Irrelevant,1000,on,Raw,CB003
17,bary-sq_euclidean_max,IPS,Category_Selective,5.948266104169231,False,Irrelevant,1000,on,Raw,CB003
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,3.459317040020041,False,Irrelevant,1000,on,Raw,CB003
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.900298627856602,False,Irrelevant,1000,on,Raw,CB003
20,bary-sq_euclidean_max,Category_Selective,IPS,5.948266104169231,False,Irrelevant,1000,on,Raw,CB003
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,3.8316081507539024,False,Irrelevant,1000,on,Raw,CB003
23,bary-sq_euclidean_max,V1_V2,IPS,4.405480971504406,False,Irrelevant,1000,on,Raw,CB003
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,3.459317040020041,False,Irrelevant,1000,on,Raw,CB003
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,3.8316081507539024,False,Irrelevant,1000,on,Raw,CB003
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,3.994894600188875,False,Irrelevant,1000,on,Raw,CB003
28,bary-sq_euclidean_max,Category_Selective,V1_V2,3.900298627856602,False,Irrelevant,1000,on,Raw,CB003
29,bary-sq_euclidean_max,IPS,V1_V2,4.405480971504406,False,Irrelevant,1000,on,Raw,CB003
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,3.994894600188875,False,Irrelevant,1000,on,Raw,CB003
33,bary-sq_euclidean_max_time,IPS,Category_Selective,260.0,False,Irrelevant,1000,on,Raw,CB003
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,355.0,False,Irrelevant,1000,on,Raw,CB003
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,126.0,False,Irrelevant,1000,on,Raw,CB003
36,bary-sq_euclidean_max_time,Category_Selective,IPS,260.0,False,Irrelevant,1000,on,Raw,CB003
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,104.0,False,Irrelevant,1000,on,Raw,CB003
39,bary-sq_euclidean_max_time,V1_V2,IPS,165.0,False,Irrelevant,1000,on,Raw,CB003
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,355.0,False,Irrelevant,1000,on,Raw,CB003
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,104.0,False,Irrelevant,1000,on,Raw,CB003
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,24.0,False,Irrelevant,1000,on,Raw,CB003
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,126.0,False,Irrelevant,1000,on,Raw,CB003
45,bary-sq_euclidean_max_time,IPS,V1_V2,165.0,False,Irrelevant,1000,on,Raw,CB003
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,24.0,False,Irrelevant,1000,on,Raw,CB003
49,bary-sq_dtw_mean,IPS,Category_Selective,0.5507369072379883,False,Irrelevant,1000,on,Raw,CB003
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.5124415433260591,False,Irrelevant,1000,on,Raw,CB003
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.2667115957628034,False,Irrelevant,1000,on,Raw,CB003
52,bary-sq_dtw_mean,Category_Selective,IPS,0.5507369072379883,False,Irrelevant,1000,on,Raw,CB003
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.45381394922948454,False,Irrelevant,1000,on,Raw,CB003
55,bary-sq_dtw_mean,V1_V2,IPS,0.35249174961235025,False,Irrelevant,1000,on,Raw,CB003
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.5124415433260591,False,Irrelevant,1000,on,Raw,CB003
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.45381394922948454,False,Irrelevant,1000,on,Raw,CB003
59,bary-sq_dtw_mean,V1_V2,Prefrontal_Cortex,0.5564742276475604,False,Irrelevant,1000,on,Raw,CB003
60,bary-sq_dtw_mean,Category_Selective,V1_V2,0.2667115957628034,False,Irrelevant,1000,on,Raw,CB003
61,bary-sq_dtw_mean,IPS,V1_V2,0.35249174961235025,False,Irrelevant,1000,on,Raw,CB003
62,bary-sq_dtw_mean,Prefrontal_Cortex,V1_V2,0.5564742276475604,False,Irrelevant,1000,on,Raw,CB003
65,bary-sq_dtw_max,IPS,Category_Selective,9.621583995618066,False,Irrelevant,1000,on,Raw,CB003
66,bary-sq_dtw_max,Prefrontal_Cortex,Category_Selective,4.756702957956109,False,Irrelevant,1000,on,Raw,CB003
67,bary-sq_dtw_max,V1_V2,Category_Selective,3.3060529875453977,False,Irrelevant,1000,on,Raw,CB003
68,bary-sq_dtw_max,Category_Selective,IPS,9.621583995618066,False,Irrelevant,1000,on,Raw,CB003
70,bary-sq_dtw_max,Prefrontal_Cortex,IPS,7.3090855453458055,False,Irrelevant,1000,on,Raw,CB003
71,bary-sq_dtw_max,V1_V2,IPS,7.336198843829469,False,Irrelevant,1000,on,Raw,CB003
72,bary-sq_dtw_max,Category_Selective,Prefrontal_Cortex,4.756702957956109,False,Irrelevant,1000,on,Raw,CB003
73,bary-sq_dtw_max,IPS,Prefrontal_Cortex,7.3090855453458055,False,Irrelevant,1000,on,Raw,CB003
75,bary-sq_dtw_max,V1_V2,Prefrontal_Cortex,5.453781271894377,False,Irrelevant,1000,on,Raw,CB003
76,bary-sq_dtw_max,Category_Selective,V1_V2,3.3060529875453977,False,Irrelevant,1000,on,Raw,CB003
77,bary-sq_dtw_max,IPS,V1_V2,7.336198843829469,False,Irrelevant,1000,on,Raw,CB003
78,bary-sq_dtw_max,Prefrontal_Cortex,V1_V2,5.453781271894377,False,Irrelevant,1000,on,Raw,CB003
81,bary-sq_dtw_max_time,IPS,Category_Selective,260.0,False,Irrelevant,1000,on,Raw,CB003
82,bary-sq_dtw_max_time,Prefrontal_Cortex,Category_Selective,997.0,False,Irrelevant,1000,on,Raw,CB003
83,bary-sq_dtw_max_time,V1_V2,Category_Selective,126.0,False,Irrelevant,1000,on,Raw,CB003
84,bary-sq_dtw_max_time,Category_Selective,IPS,260.0,False,Irrelevant,1000,on,Raw,CB003
86,bary-sq_dtw_max_time,Prefrontal_Cortex,IPS,168.0,False,Irrelevant,1000,on,Raw,CB003
87,bary-sq_dtw_max_time,V1_V2,IPS,165.0,False,Irrelevant,1000,on,Raw,CB003
88,bary-sq_dtw_max_time,Category_Selective,Prefrontal_Cortex,997.0,False,Irrelevant,1000,on,Raw,CB003
89,bary-sq_dtw_max_time,IPS,Prefrontal_Cortex,168.0,False,Irrelevant,1000,on,Raw,CB003
91,bary-sq_dtw_max_time,V1_V2,Prefrontal_Cortex,24.0,False,Irrelevant,1000,on,Raw,CB003
92,bary-sq_dtw_max_time,Category_Selective,V1_V2,126.0,False,Irrelevant,1000,on,Raw,CB003
93,bary-sq_dtw_max_time,IPS,V1_V2,165.0,False,Irrelevant,1000,on,Raw,CB003
94,bary-sq_dtw_max_time,Prefrontal_Cortex,V1_V2,24.0,False,Irrelevant,1000,on,Raw,CB003
97,bary-sq_sgddtw_mean,IPS,Category_Selective,0.521931018056534,False,Irrelevant,1000,on,Raw,CB003
98,bary-sq_sgddtw_mean,Prefrontal_Cortex,Category_Selective,0.5053125306465532,False,Irrelevant,1000,on,Raw,CB003
99,bary-sq_sgddtw_mean,V1_V2,Category_Selective,0.28425982399756716,False,Irrelevant,1000,on,Raw,CB003
100,bary-sq_sgddtw_mean,Category_Selective,IPS,0.521931018056534,False,Irrelevant,1000,on,Raw,CB003
102,bary-sq_sgddtw_mean,Prefrontal_Cortex,IPS,0.4429614688992811,False,Irrelevant,1000,on,Raw,CB003
103,bary-sq_sgddtw_mean,V1_V2,IPS,0.3382967102996593,False,Irrelevant,1000,on,Raw,CB003
104,bary-sq_sgddtw_mean,Category_Selective,Prefrontal_Cortex,0.5053125306465532,False,Irrelevant,1000,on,Raw,CB003
105,bary-sq_sgddtw_mean,IPS,Prefrontal_Cortex,0.4429614688992811,False,Irrelevant,1000,on,Raw,CB003
107,bary-sq_sgddtw_mean,V1_V2,Prefrontal_Cortex,0.531865459357388,False,Irrelevant,1000,on,Raw,CB003
108,bary-sq_sgddtw_mean,Category_Selective,V1_V2,0.28425982399756716,False,Irrelevant,1000,on,Raw,CB003
109,bary-sq_sgddtw_mean,IPS,V1_V2,0.3382967102996593,False,Irrelevant,1000,on,Raw,CB003
110,bary-sq_sgddtw_mean,Prefrontal_Cortex,V1_V2,0.531865459357388,False,Irrelevant,1000,on,Raw,CB003
113,bary-sq_sgddtw_max,IPS,Category_Selective,9.597810465079217,False,Irrelevant,1000,on,Raw,CB003
114,bary-sq_sgddtw_max,Prefrontal_Cortex,Category_Selective,7.946460018516954,False,Irrelevant,1000,on,Raw,CB003
115,bary-sq_sgddtw_max,V1_V2,Category_Selective,18.16045847616933,False,Irrelevant,1000,on,Raw,CB003
116,bary-sq_sgddtw_max,Category_Selective,IPS,9.597810465079217,False,Irrelevant,1000,on,Raw,CB003
118,bary-sq_sgddtw_max,Prefrontal_Cortex,IPS,9.378268985183487,False,Irrelevant,1000,on,Raw,CB003
119,bary-sq_sgddtw_max,V1_V2,IPS,8.892846703501192,False,Irrelevant,1000,on,Raw,CB003
120,bary-sq_sgddtw_max,Category_Selective,Prefrontal_Cortex,7.946460018516954,False,Irrelevant,1000,on,Raw,CB003
121,bary-sq_sgddtw_max,IPS,Prefrontal_Cortex,9.378268985183487,False,Irrelevant,1000,on,Raw,CB003
123,bary-sq_sgddtw_max,V1_V2,Prefrontal_Cortex,4.558257966431341,False,Irrelevant,1000,on,Raw,CB003
124,bary-sq_sgddtw_max,Category_Selective,V1_V2,18.16045847616933,False,Irrelevant,1000,on,Raw,CB003
125,bary-sq_sgddtw_max,IPS,V1_V2,8.892846703501192,False,Irrelevant,1000,on,Raw,CB003
126,bary-sq_sgddtw_max,Prefrontal_Cortex,V1_V2,4.558257966431341,False,Irrelevant,1000,on,Raw,CB003
129,bary-sq_sgddtw_max_time,IPS,Category_Selective,162.0,False,Irrelevant,1000,on,Raw,CB003
130,bary-sq_sgddtw_max_time,Prefrontal_Cortex,Category_Selective,249.0,False,Irrelevant,1000,on,Raw,CB003
131,bary-sq_sgddtw_max_time,V1_V2,Category_Selective,250.0,False,Irrelevant,1000,on,Raw,CB003
132,bary-sq_sgddtw_max_time,Category_Selective,IPS,162.0,False,Irrelevant,1000,on,Raw,CB003
134,bary-sq_sgddtw_max_time,Prefrontal_Cortex,IPS,168.0,False,Irrelevant,1000,on,Raw,CB003
135,bary-sq_sgddtw_max_time,V1_V2,IPS,165.0,False,Irrelevant,1000,on,Raw,CB003
136,bary-sq_sgddtw_max_time,Category_Selective,Prefrontal_Cortex,249.0,False,Irrelevant,1000,on,Raw,CB003
137,bary-sq_sgddtw_max_time,IPS,Prefrontal_Cortex,168.0,False,Irrelevant,1000,on,Raw,CB003
139,bary-sq_sgddtw_max_time,V1_V2,Prefrontal_Cortex,24.0,False,Irrelevant,1000,on,Raw,CB003
140,bary-sq_sgddtw_max_time,Category_Selective,V1_V2,250.0,False,Irrelevant,1000,on,Raw,CB003
141,bary-sq_sgddtw_max_time,IPS,V1_V2,165.0,False,Irrelevant,1000,on,Raw,CB003
142,bary-sq_sgddtw_max_time,Prefrontal_Cortex,V1_V2,24.0,False,Irrelevant,1000,on,Raw,CB003
145,bary-sq_softdtw_mean,IPS,Category_Selective,0.6485019290761835,False,Irrelevant,1000,on,Raw,CB003
146,bary-sq_softdtw_mean,Prefrontal_Cortex,Category_Selective,0.584060059806692,False,Irrelevant,1000,on,Raw,CB003
147,bary-sq_softdtw_mean,V1_V2,Category_Selective,0.44721508187082304,False,Irrelevant,1000,on,Raw,CB003
148,bary-sq_softdtw_mean,Category_Selective,IPS,0.6485019290761835,False,Irrelevant,1000,on,Raw,CB003
150,bary-sq_softdtw_mean,Prefrontal_Cortex,IPS,0.5485254089033187,False,Irrelevant,1000,on,Raw,CB003
151,bary-sq_softdtw_mean,V1_V2,IPS,0.47702191888297096,False,Irrelevant,1000,on,Raw,CB003
152,bary-sq_softdtw_mean,Category_Selective,Prefrontal_Cortex,0.584060059806692,False,Irrelevant,1000,on,Raw,CB003
153,bary-sq_softdtw_mean,IPS,Prefrontal_Cortex,0.5485254089033187,False,Irrelevant,1000,on,Raw,CB003
155,bary-sq_softdtw_mean,V1_V2,Prefrontal_Cortex,0.5727383662898757,False,Irrelevant,1000,on,Raw,CB003
156,bary-sq_softdtw_mean,Category_Selective,V1_V2,0.44721508187082304,False,Irrelevant,1000,on,Raw,CB003
157,bary-sq_softdtw_mean,IPS,V1_V2,0.47702191888297096,False,Irrelevant,1000,on,Raw,CB003
158,bary-sq_softdtw_mean,Prefrontal_Cortex,V1_V2,0.5727383662898757,False,Irrelevant,1000,on,Raw,CB003
161,bary-sq_softdtw_max,IPS,Category_Selective,9.532510794677608,False,Irrelevant,1000,on,Raw,CB003
162,bary-sq_softdtw_max,Prefrontal_Cortex,Category_Selective,4.351898176054279,False,Irrelevant,1000,on,Raw,CB003
163,bary-sq_softdtw_max,V1_V2,Category_Selective,3.8853723305812093,False,Irrelevant,1000,on,Raw,CB003
164,bary-sq_softdtw_max,Category_Selective,IPS,9.532510794677608,False,Irrelevant,1000,on,Raw,CB003
166,bary-sq_softdtw_max,Prefrontal_Cortex,IPS,11.011081026186647,False,Irrelevant,1000,on,Raw,CB003
167,bary-sq_softdtw_max,V1_V2,IPS,8.193852994119137,False,Irrelevant,1000,on,Raw,CB003
168,bary-sq_softdtw_max,Category_Selective,Prefrontal_Cortex,4.351898176054279,False,Irrelevant,1000,on,Raw,CB003
169,bary-sq_softdtw_max,IPS,Prefrontal_Cortex,11.011081026186647,False,Irrelevant,1000,on,Raw,CB003
171,bary-sq_softdtw_max,V1_V2,Prefrontal_Cortex,3.6806569843134977,False,Irrelevant,1000,on,Raw,CB003
172,bary-sq_softdtw_max,Category_Selective,V1_V2,3.8853723305812093,False,Irrelevant,1000,on,Raw,CB003
173,bary-sq_softdtw_max,IPS,V1_V2,8.193852994119137,False,Irrelevant,1000,on,Raw,CB003
174,bary-sq_softdtw_max,Prefrontal_Cortex,V1_V2,3.6806569843134977,False,Irrelevant,1000,on,Raw,CB003
177,bary-sq_softdtw_max_time,IPS,Category_Selective,155.0,False,Irrelevant,1000,on,Raw,CB003
178,bary-sq_softdtw_max_time,Prefrontal_Cortex,Category_Selective,248.0,False,Irrelevant,1000,on,Raw,CB003
179,bary-sq_softdtw_max_time,V1_V2,Category_Selective,248.0,False,Irrelevant,1000,on,Raw,CB003
180,bary-sq_softdtw_max_time,Category_Selective,IPS,155.0,False,Irrelevant,1000,on,Raw,CB003
182,bary-sq_softdtw_max_time,Prefrontal_Cortex,IPS,167.0,False,Irrelevant,1000,on,Raw,CB003
183,bary-sq_softdtw_max_time,V1_V2,IPS,165.0,False,Irrelevant,1000,on,Raw,CB003
184,bary-sq_softdtw_max_time,Category_Selective,Prefrontal_Cortex,248.0,False,Irrelevant,1000,on,Raw,CB003
185,bary-sq_softdtw_max_time,IPS,Prefrontal_Cortex,167.0,False,Irrelevant,1000,on,Raw,CB003
187,bary-sq_softdtw_max_time,V1_V2,Prefrontal_Cortex,25.0,False,Irrelevant,1000,on,Raw,CB003
188,bary-sq_softdtw_max_time,Category_Selective,V1_V2,248.0,False,Irrelevant,1000,on,Raw,CB003
189,bary-sq_softdtw_max_time,IPS,V1_V2,165.0,False,Irrelevant,1000,on,Raw,CB003
190,bary-sq_softdtw_max_time,Prefrontal_Cortex,V1_V2,25.0,False,Irrelevant,1000,on,Raw,CB003
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.43130610602361685,False,Irrelevant,1000,on,Abs,CB003
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.41713407760409027,False,Irrelevant,1000,on,Abs,CB003
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.5516691329941908,False,Irrelevant,1000,on,Abs,CB003
