index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.33752456991941104,False,Irrelevant,1000,on,Raw,CB002
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.2766624361534222,False,Irrelevant,1000,on,Raw,CB002
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.18433760894370232,False,Irrelevant,1000,on,Raw,CB002
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.33752456991941104,False,Irrelevant,1000,on,Raw,CB002
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4127782554911315,False,Irrelevant,1000,on,Raw,CB002
7,bary-sq_euclidean_mean,V1_V2,IPS,0.35111663343705823,False,Irrelevant,1000,on,Raw,CB002
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.2766624361534222,False,Irrelevant,1000,on,Raw,CB002
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4127782554911315,False,Irrelevant,1000,on,Raw,CB002
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.4589158255390681,False,Irrelevant,1000,on,Raw,CB002
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.18433760894370232,False,Irrelevant,1000,on,Raw,CB002
13,bary-sq_euclidean_mean,IPS,V1_V2,0.35111663343705823,False,Irrelevant,1000,on,Raw,CB002
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.4589158255390681,False,Irrelevant,1000,on,Raw,CB002
17,bary-sq_euclidean_max,IPS,Category_Selective,2.0340353777579003,False,Irrelevant,1000,on,Raw,CB002
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,2.9886935076105554,False,Irrelevant,1000,on,Raw,CB002
19,bary-sq_euclidean_max,V1_V2,Category_Selective,1.4262216860066697,False,Irrelevant,1000,on,Raw,CB002
20,bary-sq_euclidean_max,Category_Selective,IPS,2.0340353777579003,False,Irrelevant,1000,on,Raw,CB002
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,4.751147201636762,False,Irrelevant,1000,on,Raw,CB002
23,bary-sq_euclidean_max,V1_V2,IPS,4.893189000907891,False,Irrelevant,1000,on,Raw,CB002
