index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.47168505963912516,False,Irrelevant,1000,on,Raw,CA126
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.4374393714440193,False,Irrelevant,1000,on,Raw,CA126
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.21374887832870398,False,Irrelevant,1000,on,Raw,CA126
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.47168505963912516,False,Irrelevant,1000,on,Raw,CA126
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4181406512918915,False,Irrelevant,1000,on,Raw,CA126
7,bary-sq_euclidean_mean,V1_V2,IPS,0.4156324418742585,False,Irrelevant,1000,on,Raw,CA126
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.4374393714440193,False,Irrelevant,1000,on,Raw,CA126
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4181406512918915,False,Irrelevant,1000,on,Raw,CA126
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5789715247965103,False,Irrelevant,1000,on,Raw,CA126
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.21374887832870398,False,Irrelevant,1000,on,Raw,CA126
13,bary-sq_euclidean_mean,IPS,V1_V2,0.4156324418742585,False,Irrelevant,1000,on,Raw,CA126
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5789715247965103,False,Irrelevant,1000,on,Raw,CA126
17,bary-sq_euclidean_max,IPS,Category_Selective,4.7554635668639476,False,Irrelevant,1000,on,Raw,CA126
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,4.225667823218871,False,Irrelevant,1000,on,Raw,CA126
19,bary-sq_euclidean_max,V1_V2,Category_Selective,1.934799935528931,False,Irrelevant,1000,on,Raw,CA126
20,bary-sq_euclidean_max,Category_Selective,IPS,4.7554635668639476,False,Irrelevant,1000,on,Raw,CA126
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,4.993331136272101,False,Irrelevant,1000,on,Raw,CA126
23,bary-sq_euclidean_max,V1_V2,IPS,9.244716639883672,False,Irrelevant,1000,on,Raw,CA126
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,4.225667823218871,False,Irrelevant,1000,on,Raw,CA126
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,4.993331136272101,False,Irrelevant,1000,on,Raw,CA126
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.771044513147569,False,Irrelevant,1000,on,Raw,CA126
28,bary-sq_euclidean_max,Category_Selective,V1_V2,1.934799935528931,False,Irrelevant,1000,on,Raw,CA126
29,bary-sq_euclidean_max,IPS,V1_V2,9.244716639883672,False,Irrelevant,1000,on,Raw,CA126
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,4.771044513147569,False,Irrelevant,1000,on,Raw,CA126
33,bary-sq_euclidean_max_time,IPS,Category_Selective,226.0,False,Irrelevant,1000,on,Raw,CA126
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,137.0,False,Irrelevant,1000,on,Raw,CA126
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,545.0,False,Irrelevant,1000,on,Raw,CA126
36,bary-sq_euclidean_max_time,Category_Selective,IPS,226.0,False,Irrelevant,1000,on,Raw,CA126
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,95.0,False,Irrelevant,1000,on,Raw,CA126
