index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5238326707508011,False,Irrelevant,1000,on,Raw,CA113
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5678334719685555,False,Irrelevant,1000,on,Raw,CA113
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.29865755528831905,False,Irrelevant,1000,on,Raw,CA113
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5238326707508011,False,Irrelevant,1000,on,Raw,CA113
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4853156961892025,False,Irrelevant,1000,on,Raw,CA113
7,bary-sq_euclidean_mean,V1_V2,IPS,0.40160450095624683,False,Irrelevant,1000,on,Raw,CA113
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5678334719685555,False,Irrelevant,1000,on,Raw,CA113
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4853156961892025,False,Irrelevant,1000,on,Raw,CA113
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.45536994748241094,False,Irrelevant,1000,on,Raw,CA113
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.29865755528831905,False,Irrelevant,1000,on,Raw,CA113
13,bary-sq_euclidean_mean,IPS,V1_V2,0.40160450095624683,False,Irrelevant,1000,on,Raw,CA113
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.45536994748241094,False,Irrelevant,1000,on,Raw,CA113
17,bary-sq_euclidean_max,IPS,Category_Selective,6.50742663141046,False,Irrelevant,1000,on,Raw,CA113
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.2759415681542485,False,Irrelevant,1000,on,Raw,CA113
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.8984988026895926,False,Irrelevant,1000,on,Raw,CA113
20,bary-sq_euclidean_max,Category_Selective,IPS,6.50742663141046,False,Irrelevant,1000,on,Raw,CA113
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,7.565668908546173,False,Irrelevant,1000,on,Raw,CA113
23,bary-sq_euclidean_max,V1_V2,IPS,3.5864337523892598,False,Irrelevant,1000,on,Raw,CA113
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.2759415681542485,False,Irrelevant,1000,on,Raw,CA113
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,7.565668908546173,False,Irrelevant,1000,on,Raw,CA113
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.285281950733661,False,Irrelevant,1000,on,Raw,CA113
28,bary-sq_euclidean_max,Category_Selective,V1_V2,3.8984988026895926,False,Irrelevant,1000,on,Raw,CA113
29,bary-sq_euclidean_max,IPS,V1_V2,3.5864337523892598,False,Irrelevant,1000,on,Raw,CA113
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,5.285281950733661,False,Irrelevant,1000,on,Raw,CA113
33,bary-sq_euclidean_max_time,IPS,Category_Selective,2.0,False,Irrelevant,1000,on,Raw,CA113
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,1.0,False,Irrelevant,1000,on,Raw,CA113
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,149.0,False,Irrelevant,1000,on,Raw,CA113
36,bary-sq_euclidean_max_time,Category_Selective,IPS,2.0,False,Irrelevant,1000,on,Raw,CA113
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,943.0,False,Irrelevant,1000,on,Raw,CA113
39,bary-sq_euclidean_max_time,V1_V2,IPS,603.0,False,Irrelevant,1000,on,Raw,CA113
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,1.0,False,Irrelevant,1000,on,Raw,CA113
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,943.0,False,Irrelevant,1000,on,Raw,CA113
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,230.0,False,Irrelevant,1000,on,Raw,CA113
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,149.0,False,Irrelevant,1000,on,Raw,CA113
45,bary-sq_euclidean_max_time,IPS,V1_V2,603.0,False,Irrelevant,1000,on,Raw,CA113
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,230.0,False,Irrelevant,1000,on,Raw,CA113
49,bary-sq_dtw_mean,IPS,Category_Selective,0.5918762011427827,False,Irrelevant,1000,on,Raw,CA113
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.6507312156102403,False,Irrelevant,1000,on,Raw,CA113
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.42095839418119196,False,Irrelevant,1000,on,Raw,CA113
52,bary-sq_dtw_mean,Category_Selective,IPS,0.5918762011427827,False,Irrelevant,1000,on,Raw,CA113
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.5398053431651992,False,Irrelevant,1000,on,Raw,CA113
55,bary-sq_dtw_mean,V1_V2,IPS,0.47865891789406684,False,Irrelevant,1000,on,Raw,CA113
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.6507312156102403,False,Irrelevant,1000,on,Raw,CA113
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.5398053431651992,False,Irrelevant,1000,on,Raw,CA113
59,bary-sq_dtw_mean,V1_V2,Prefrontal_Cortex,0.5218098162753528,False,Irrelevant,1000,on,Raw,CA113
60,bary-sq_dtw_mean,Category_Selective,V1_V2,0.42095839418119196,False,Irrelevant,1000,on,Raw,CA113
61,bary-sq_dtw_mean,IPS,V1_V2,0.47865891789406684,False,Irrelevant,1000,on,Raw,CA113
62,bary-sq_dtw_mean,Prefrontal_Cortex,V1_V2,0.5218098162753528,False,Irrelevant,1000,on,Raw,CA113
65,bary-sq_dtw_max,IPS,Category_Selective,7.272160004760618,False,Irrelevant,1000,on,Raw,CA113
66,bary-sq_dtw_max,Prefrontal_Cortex,Category_Selective,6.766873233837878,False,Irrelevant,1000,on,Raw,CA113
67,bary-sq_dtw_max,V1_V2,Category_Selective,6.41925291719266,False,Irrelevant,1000,on,Raw,CA113
