index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.7148577383519091,False,Irrelevant,1000,on,Raw,CB035
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5197799453872626,False,Irrelevant,1000,on,Raw,CB035
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.16519265806121455,False,Irrelevant,1000,on,Raw,CB035
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.7148577383519091,False,Irrelevant,1000,on,Raw,CB035
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4847281172455913,False,Irrelevant,1000,on,Raw,CB035
7,bary-sq_euclidean_mean,V1_V2,IPS,0.3021920424067727,False,Irrelevant,1000,on,Raw,CB035
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5197799453872626,False,Irrelevant,1000,on,Raw,CB035
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4847281172455913,False,Irrelevant,1000,on,Raw,CB035
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.37187947584293596,False,Irrelevant,1000,on,Raw,CB035
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.16519265806121455,False,Irrelevant,1000,on,Raw,CB035
13,bary-sq_euclidean_mean,IPS,V1_V2,0.3021920424067727,False,Irrelevant,1000,on,Raw,CB035
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.37187947584293596,False,Irrelevant,1000,on,Raw,CB035
17,bary-sq_euclidean_max,IPS,Category_Selective,14.983257859148424,False,Irrelevant,1000,on,Raw,CB035
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,9.250565412982013,False,Irrelevant,1000,on,Raw,CB035
19,bary-sq_euclidean_max,V1_V2,Category_Selective,1.726784820324474,False,Irrelevant,1000,on,Raw,CB035
20,bary-sq_euclidean_max,Category_Selective,IPS,14.983257859148424,False,Irrelevant,1000,on,Raw,CB035
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,6.048015034575534,False,Irrelevant,1000,on,Raw,CB035
23,bary-sq_euclidean_max,V1_V2,IPS,3.4752516417944843,False,Irrelevant,1000,on,Raw,CB035
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,9.250565412982013,False,Irrelevant,1000,on,Raw,CB035
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,6.048015034575534,False,Irrelevant,1000,on,Raw,CB035
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,3.6103670044758487,False,Irrelevant,1000,on,Raw,CB035
28,bary-sq_euclidean_max,Category_Selective,V1_V2,1.726784820324474,False,Irrelevant,1000,on,Raw,CB035
29,bary-sq_euclidean_max,IPS,V1_V2,3.4752516417944843,False,Irrelevant,1000,on,Raw,CB035
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,3.6103670044758487,False,Irrelevant,1000,on,Raw,CB035
33,bary-sq_euclidean_max_time,IPS,Category_Selective,186.0,False,Irrelevant,1000,on,Raw,CB035
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,174.0,False,Irrelevant,1000,on,Raw,CB035
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,217.0,False,Irrelevant,1000,on,Raw,CB035
36,bary-sq_euclidean_max_time,Category_Selective,IPS,186.0,False,Irrelevant,1000,on,Raw,CB035
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,187.0,False,Irrelevant,1000,on,Raw,CB035
39,bary-sq_euclidean_max_time,V1_V2,IPS,156.0,False,Irrelevant,1000,on,Raw,CB035
