index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5001254733965913,False,Irrelevant,1000,on,Raw,CA138
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.6331832775895396,False,Irrelevant,1000,on,Raw,CA138
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.5541774936950555,False,Irrelevant,1000,on,Raw,CA138
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5001254733965913,False,Irrelevant,1000,on,Raw,CA138
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.5242298147148335,False,Irrelevant,1000,on,Raw,CA138
7,bary-sq_euclidean_mean,V1_V2,IPS,0.6084661657705406,False,Irrelevant,1000,on,Raw,CA138
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.6331832775895396,False,Irrelevant,1000,on,Raw,CA138
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.5242298147148335,False,Irrelevant,1000,on,Raw,CA138
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.6116187968599344,False,Irrelevant,1000,on,Raw,CA138
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.5541774936950555,False,Irrelevant,1000,on,Raw,CA138
13,bary-sq_euclidean_mean,IPS,V1_V2,0.6084661657705406,False,Irrelevant,1000,on,Raw,CA138
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.6116187968599344,False,Irrelevant,1000,on,Raw,CA138
17,bary-sq_euclidean_max,IPS,Category_Selective,5.945964172765701,False,Irrelevant,1000,on,Raw,CA138
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.874091977349682,False,Irrelevant,1000,on,Raw,CA138
19,bary-sq_euclidean_max,V1_V2,Category_Selective,6.296909345699674,False,Irrelevant,1000,on,Raw,CA138
20,bary-sq_euclidean_max,Category_Selective,IPS,5.945964172765701,False,Irrelevant,1000,on,Raw,CA138
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,5.736849878058535,False,Irrelevant,1000,on,Raw,CA138
23,bary-sq_euclidean_max,V1_V2,IPS,7.738701459270582,False,Irrelevant,1000,on,Raw,CA138
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.874091977349682,False,Irrelevant,1000,on,Raw,CA138
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,5.736849878058535,False,Irrelevant,1000,on,Raw,CA138
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,7.093542007338459,False,Irrelevant,1000,on,Raw,CA138
28,bary-sq_euclidean_max,Category_Selective,V1_V2,6.296909345699674,False,Irrelevant,1000,on,Raw,CA138
29,bary-sq_euclidean_max,IPS,V1_V2,7.738701459270582,False,Irrelevant,1000,on,Raw,CA138
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,7.093542007338459,False,Irrelevant,1000,on,Raw,CA138
33,bary-sq_euclidean_max_time,IPS,Category_Selective,125.0,False,Irrelevant,1000,on,Raw,CA138
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,181.0,False,Irrelevant,1000,on,Raw,CA138
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,81.0,False,Irrelevant,1000,on,Raw,CA138
36,bary-sq_euclidean_max_time,Category_Selective,IPS,125.0,False,Irrelevant,1000,on,Raw,CA138
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,73.0,False,Irrelevant,1000,on,Raw,CA138
39,bary-sq_euclidean_max_time,V1_V2,IPS,79.0,False,Irrelevant,1000,on,Raw,CA138
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,181.0,False,Irrelevant,1000,on,Raw,CA138
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,73.0,False,Irrelevant,1000,on,Raw,CA138
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,79.0,False,Irrelevant,1000,on,Raw,CA138
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,81.0,False,Irrelevant,1000,on,Raw,CA138
45,bary-sq_euclidean_max_time,IPS,V1_V2,79.0,False,Irrelevant,1000,on,Raw,CA138
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,79.0,False,Irrelevant,1000,on,Raw,CA138
49,bary-sq_dtw_mean,IPS,Category_Selective,0.5049020176893176,False,Irrelevant,1000,on,Raw,CA138
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.6888506322228461,False,Irrelevant,1000,on,Raw,CA138
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.6560923782615554,False,Irrelevant,1000,on,Raw,CA138
52,bary-sq_dtw_mean,Category_Selective,IPS,0.5049020176893176,False,Irrelevant,1000,on,Raw,CA138
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.5824401376084779,False,Irrelevant,1000,on,Raw,CA138
55,bary-sq_dtw_mean,V1_V2,IPS,0.6685572588119201,False,Irrelevant,1000,on,Raw,CA138
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.6888506322228461,False,Irrelevant,1000,on,Raw,CA138
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.5824401376084779,False,Irrelevant,1000,on,Raw,CA138
59,bary-sq_dtw_mean,V1_V2,Prefrontal_Cortex,0.7157985875276848,False,Irrelevant,1000,on,Raw,CA138
60,bary-sq_dtw_mean,Category_Selective,V1_V2,0.6560923782615554,False,Irrelevant,1000,on,Raw,CA138
61,bary-sq_dtw_mean,IPS,V1_V2,0.6685572588119201,False,Irrelevant,1000,on,Raw,CA138
62,bary-sq_dtw_mean,Prefrontal_Cortex,V1_V2,0.7157985875276848,False,Irrelevant,1000,on,Raw,CA138
65,bary-sq_dtw_max,IPS,Category_Selective,8.301808678432264,False,Irrelevant,1000,on,Raw,CA138
66,bary-sq_dtw_max,Prefrontal_Cortex,Category_Selective,6.225268604505931,False,Irrelevant,1000,on,Raw,CA138
67,bary-sq_dtw_max,V1_V2,Category_Selective,8.025430316864206,False,Irrelevant,1000,on,Raw,CA138
68,bary-sq_dtw_max,Category_Selective,IPS,8.301808678432264,False,Irrelevant,1000,on,Raw,CA138
70,bary-sq_dtw_max,Prefrontal_Cortex,IPS,9.352310598917308,False,Irrelevant,1000,on,Raw,CA138
71,bary-sq_dtw_max,V1_V2,IPS,10.85005667197011,False,Irrelevant,1000,on,Raw,CA138
72,bary-sq_dtw_max,Category_Selective,Prefrontal_Cortex,6.225268604505931,False,Irrelevant,1000,on,Raw,CA138
73,bary-sq_dtw_max,IPS,Prefrontal_Cortex,9.352310598917308,False,Irrelevant,1000,on,Raw,CA138
75,bary-sq_dtw_max,V1_V2,Prefrontal_Cortex,10.457100870375957,False,Irrelevant,1000,on,Raw,CA138
