index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5048027955596905,False,Irrelevant,1000,on,Raw,CA118
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.592933051248136,False,Irrelevant,1000,on,Raw,CA118
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.47377459887006396,False,Irrelevant,1000,on,Raw,CA118
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5048027955596905,False,Irrelevant,1000,on,Raw,CA118
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.6014960049177085,False,Irrelevant,1000,on,Raw,CA118
7,bary-sq_euclidean_mean,V1_V2,IPS,0.3929905402875649,False,Irrelevant,1000,on,Raw,CA118
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.592933051248136,False,Irrelevant,1000,on,Raw,CA118
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.6014960049177085,False,Irrelevant,1000,on,Raw,CA118
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5446596398224862,False,Irrelevant,1000,on,Raw,CA118
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.47377459887006396,False,Irrelevant,1000,on,Raw,CA118
13,bary-sq_euclidean_mean,IPS,V1_V2,0.3929905402875649,False,Irrelevant,1000,on,Raw,CA118
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5446596398224862,False,Irrelevant,1000,on,Raw,CA118
17,bary-sq_euclidean_max,IPS,Category_Selective,5.946297014288991,False,Irrelevant,1000,on,Raw,CA118
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.512280500915586,False,Irrelevant,1000,on,Raw,CA118
19,bary-sq_euclidean_max,V1_V2,Category_Selective,4.457186041321571,False,Irrelevant,1000,on,Raw,CA118
20,bary-sq_euclidean_max,Category_Selective,IPS,5.946297014288991,False,Irrelevant,1000,on,Raw,CA118
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,6.143038934529271,False,Irrelevant,1000,on,Raw,CA118
23,bary-sq_euclidean_max,V1_V2,IPS,5.308256821559418,False,Irrelevant,1000,on,Raw,CA118
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.512280500915586,False,Irrelevant,1000,on,Raw,CA118
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,6.143038934529271,False,Irrelevant,1000,on,Raw,CA118
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.1268303305703204,False,Irrelevant,1000,on,Raw,CA118
28,bary-sq_euclidean_max,Category_Selective,V1_V2,4.457186041321571,False,Irrelevant,1000,on,Raw,CA118
29,bary-sq_euclidean_max,IPS,V1_V2,5.308256821559418,False,Irrelevant,1000,on,Raw,CA118
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,5.1268303305703204,False,Irrelevant,1000,on,Raw,CA118
