index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.3890790177783626,False,Irrelevant,1000,on,Raw,CB020
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.35310349322381274,False,Irrelevant,1000,on,Raw,CB020
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.05476239309071034,False,Irrelevant,1000,on,Raw,CB020
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.3890790177783626,False,Irrelevant,1000,on,Raw,CB020
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.5032997050312608,False,Irrelevant,1000,on,Raw,CB020
7,bary-sq_euclidean_mean,V1_V2,IPS,0.4558347577921856,False,Irrelevant,1000,on,Raw,CB020
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.35310349322381274,False,Irrelevant,1000,on,Raw,CB020
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.5032997050312608,False,Irrelevant,1000,on,Raw,CB020
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5522443809867872,False,Irrelevant,1000,on,Raw,CB020
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.05476239309071034,False,Irrelevant,1000,on,Raw,CB020
13,bary-sq_euclidean_mean,IPS,V1_V2,0.4558347577921856,False,Irrelevant,1000,on,Raw,CB020
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5522443809867872,False,Irrelevant,1000,on,Raw,CB020
17,bary-sq_euclidean_max,IPS,Category_Selective,3.3725582312801423,False,Irrelevant,1000,on,Raw,CB020
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,3.1420602988950157,False,Irrelevant,1000,on,Raw,CB020
19,bary-sq_euclidean_max,V1_V2,Category_Selective,0.8518493617434127,False,Irrelevant,1000,on,Raw,CB020
20,bary-sq_euclidean_max,Category_Selective,IPS,3.3725582312801423,False,Irrelevant,1000,on,Raw,CB020
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,4.983451456488996,False,Irrelevant,1000,on,Raw,CB020
23,bary-sq_euclidean_max,V1_V2,IPS,4.1296555182427515,False,Irrelevant,1000,on,Raw,CB020
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,3.1420602988950157,False,Irrelevant,1000,on,Raw,CB020
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,4.983451456488996,False,Irrelevant,1000,on,Raw,CB020
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.490988690908119,False,Irrelevant,1000,on,Raw,CB020
28,bary-sq_euclidean_max,Category_Selective,V1_V2,0.8518493617434127,False,Irrelevant,1000,on,Raw,CB020
29,bary-sq_euclidean_max,IPS,V1_V2,4.1296555182427515,False,Irrelevant,1000,on,Raw,CB020
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,4.490988690908119,False,Irrelevant,1000,on,Raw,CB020
33,bary-sq_euclidean_max_time,IPS,Category_Selective,435.0,False,Irrelevant,1000,on,Raw,CB020
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,987.0,False,Irrelevant,1000,on,Raw,CB020
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,173.0,False,Irrelevant,1000,on,Raw,CB020
36,bary-sq_euclidean_max_time,Category_Selective,IPS,435.0,False,Irrelevant,1000,on,Raw,CB020
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,499.0,False,Irrelevant,1000,on,Raw,CB020
39,bary-sq_euclidean_max_time,V1_V2,IPS,520.0,False,Irrelevant,1000,on,Raw,CB020
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,987.0,False,Irrelevant,1000,on,Raw,CB020
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,499.0,False,Irrelevant,1000,on,Raw,CB020
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,372.0,False,Irrelevant,1000,on,Raw,CB020
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,173.0,False,Irrelevant,1000,on,Raw,CB020
45,bary-sq_euclidean_max_time,IPS,V1_V2,520.0,False,Irrelevant,1000,on,Raw,CB020
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,372.0,False,Irrelevant,1000,on,Raw,CB020
49,bary-sq_dtw_mean,IPS,Category_Selective,0.4395309259816331,False,Irrelevant,1000,on,Raw,CB020
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.3842061851603062,False,Irrelevant,1000,on,Raw,CB020
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.09160329133136677,False,Irrelevant,1000,on,Raw,CB020
52,bary-sq_dtw_mean,Category_Selective,IPS,0.4395309259816331,False,Irrelevant,1000,on,Raw,CB020
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.5958857505111411,False,Irrelevant,1000,on,Raw,CB020
55,bary-sq_dtw_mean,V1_V2,IPS,0.47912441615898527,False,Irrelevant,1000,on,Raw,CB020
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.3842061851603062,False,Irrelevant,1000,on,Raw,CB020
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.5958857505111411,False,Irrelevant,1000,on,Raw,CB020
59,bary-sq_dtw_mean,V1_V2,Prefrontal_Cortex,0.61090378823475,False,Irrelevant,1000,on,Raw,CB020
60,bary-sq_dtw_mean,Category_Selective,V1_V2,0.09160329133136677,False,Irrelevant,1000,on,Raw,CB020
61,bary-sq_dtw_mean,IPS,V1_V2,0.47912441615898527,False,Irrelevant,1000,on,Raw,CB020
62,bary-sq_dtw_mean,Prefrontal_Cortex,V1_V2,0.61090378823475,False,Irrelevant,1000,on,Raw,CB020
65,bary-sq_dtw_max,IPS,Category_Selective,5.6430614537304455,False,Irrelevant,1000,on,Raw,CB020
66,bary-sq_dtw_max,Prefrontal_Cortex,Category_Selective,4.86764961111113,False,Irrelevant,1000,on,Raw,CB020
67,bary-sq_dtw_max,V1_V2,Category_Selective,2.8291026833795314,False,Irrelevant,1000,on,Raw,CB020
68,bary-sq_dtw_max,Category_Selective,IPS,5.6430614537304455,False,Irrelevant,1000,on,Raw,CB020
70,bary-sq_dtw_max,Prefrontal_Cortex,IPS,6.702823652851501,False,Irrelevant,1000,on,Raw,CB020
71,bary-sq_dtw_max,V1_V2,IPS,4.2617420512234325,False,Irrelevant,1000,on,Raw,CB020
72,bary-sq_dtw_max,Category_Selective,Prefrontal_Cortex,4.86764961111113,False,Irrelevant,1000,on,Raw,CB020
73,bary-sq_dtw_max,IPS,Prefrontal_Cortex,6.702823652851501,False,Irrelevant,1000,on,Raw,CB020
75,bary-sq_dtw_max,V1_V2,Prefrontal_Cortex,4.989497216888109,False,Irrelevant,1000,on,Raw,CB020
76,bary-sq_dtw_max,Category_Selective,V1_V2,2.8291026833795314,False,Irrelevant,1000,on,Raw,CB020
77,bary-sq_dtw_max,IPS,V1_V2,4.2617420512234325,False,Irrelevant,1000,on,Raw,CB020
78,bary-sq_dtw_max,Prefrontal_Cortex,V1_V2,4.989497216888109,False,Irrelevant,1000,on,Raw,CB020
81,bary-sq_dtw_max_time,IPS,Category_Selective,385.0,False,Irrelevant,1000,on,Raw,CB020
