index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5471366121799562,False,Irrelevant,1000,on,Raw,CB015
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.36284166253268596,False,Irrelevant,1000,on,Raw,CB015
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.25233469473602954,False,Irrelevant,1000,on,Raw,CB015
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5471366121799562,False,Irrelevant,1000,on,Raw,CB015
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.3947297895124214,False,Irrelevant,1000,on,Raw,CB015
7,bary-sq_euclidean_mean,V1_V2,IPS,0.40907048261059786,False,Irrelevant,1000,on,Raw,CB015
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.36284166253268596,False,Irrelevant,1000,on,Raw,CB015
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.3947297895124214,False,Irrelevant,1000,on,Raw,CB015
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5334100491556637,False,Irrelevant,1000,on,Raw,CB015
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.25233469473602954,False,Irrelevant,1000,on,Raw,CB015
13,bary-sq_euclidean_mean,IPS,V1_V2,0.40907048261059786,False,Irrelevant,1000,on,Raw,CB015
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5334100491556637,False,Irrelevant,1000,on,Raw,CB015
17,bary-sq_euclidean_max,IPS,Category_Selective,5.166576849984012,False,Irrelevant,1000,on,Raw,CB015
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,3.320485505174257,False,Irrelevant,1000,on,Raw,CB015
19,bary-sq_euclidean_max,V1_V2,Category_Selective,2.487498848356423,False,Irrelevant,1000,on,Raw,CB015
20,bary-sq_euclidean_max,Category_Selective,IPS,5.166576849984012,False,Irrelevant,1000,on,Raw,CB015
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,4.389386174110761,False,Irrelevant,1000,on,Raw,CB015
23,bary-sq_euclidean_max,V1_V2,IPS,7.0673725521154145,False,Irrelevant,1000,on,Raw,CB015
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,3.320485505174257,False,Irrelevant,1000,on,Raw,CB015
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,4.389386174110761,False,Irrelevant,1000,on,Raw,CB015
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,3.902887219234002,False,Irrelevant,1000,on,Raw,CB015
28,bary-sq_euclidean_max,Category_Selective,V1_V2,2.487498848356423,False,Irrelevant,1000,on,Raw,CB015
29,bary-sq_euclidean_max,IPS,V1_V2,7.0673725521154145,False,Irrelevant,1000,on,Raw,CB015
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,3.902887219234002,False,Irrelevant,1000,on,Raw,CB015
33,bary-sq_euclidean_max_time,IPS,Category_Selective,336.0,False,Irrelevant,1000,on,Raw,CB015
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,711.0,False,Irrelevant,1000,on,Raw,CB015
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,88.0,False,Irrelevant,1000,on,Raw,CB015
36,bary-sq_euclidean_max_time,Category_Selective,IPS,336.0,False,Irrelevant,1000,on,Raw,CB015
