index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5059281357939855,False,Irrelevant,1000,on,Raw,CA145
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.4849616031637933,False,Irrelevant,1000,on,Raw,CA145
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.320602021017168,False,Irrelevant,1000,on,Raw,CA145
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5059281357939855,False,Irrelevant,1000,on,Raw,CA145
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4679446341554094,False,Irrelevant,1000,on,Raw,CA145
7,bary-sq_euclidean_mean,V1_V2,IPS,0.7505608815823924,False,Irrelevant,1000,on,Raw,CA145
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.4849616031637933,False,Irrelevant,1000,on,Raw,CA145
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4679446341554094,False,Irrelevant,1000,on,Raw,CA145
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.46935604738363795,False,Irrelevant,1000,on,Raw,CA145
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.320602021017168,False,Irrelevant,1000,on,Raw,CA145
13,bary-sq_euclidean_mean,IPS,V1_V2,0.7505608815823924,False,Irrelevant,1000,on,Raw,CA145
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.46935604738363795,False,Irrelevant,1000,on,Raw,CA145
17,bary-sq_euclidean_max,IPS,Category_Selective,4.766246402951922,False,Irrelevant,1000,on,Raw,CA145
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.148300544476289,False,Irrelevant,1000,on,Raw,CA145
19,bary-sq_euclidean_max,V1_V2,Category_Selective,4.263110109386983,False,Irrelevant,1000,on,Raw,CA145
20,bary-sq_euclidean_max,Category_Selective,IPS,4.766246402951922,False,Irrelevant,1000,on,Raw,CA145
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,3.9108868256606457,False,Irrelevant,1000,on,Raw,CA145
23,bary-sq_euclidean_max,V1_V2,IPS,9.814135695662339,False,Irrelevant,1000,on,Raw,CA145
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.148300544476289,False,Irrelevant,1000,on,Raw,CA145
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,3.9108868256606457,False,Irrelevant,1000,on,Raw,CA145
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,6.001716622586754,False,Irrelevant,1000,on,Raw,CA145
28,bary-sq_euclidean_max,Category_Selective,V1_V2,4.263110109386983,False,Irrelevant,1000,on,Raw,CA145
29,bary-sq_euclidean_max,IPS,V1_V2,9.814135695662339,False,Irrelevant,1000,on,Raw,CA145
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,6.001716622586754,False,Irrelevant,1000,on,Raw,CA145
33,bary-sq_euclidean_max_time,IPS,Category_Selective,176.0,False,Irrelevant,1000,on,Raw,CA145
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,238.0,False,Irrelevant,1000,on,Raw,CA145
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,134.0,False,Irrelevant,1000,on,Raw,CA145
36,bary-sq_euclidean_max_time,Category_Selective,IPS,176.0,False,Irrelevant,1000,on,Raw,CA145
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,121.0,False,Irrelevant,1000,on,Raw,CA145
39,bary-sq_euclidean_max_time,V1_V2,IPS,81.0,False,Irrelevant,1000,on,Raw,CA145
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,238.0,False,Irrelevant,1000,on,Raw,CA145
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,121.0,False,Irrelevant,1000,on,Raw,CA145
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,138.0,False,Irrelevant,1000,on,Raw,CA145
