index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5668281344067254,False,Irrelevant,1000,on,Raw,CB016
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.506629706941948,False,Irrelevant,1000,on,Raw,CB016
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.3198082832685757,False,Irrelevant,1000,on,Raw,CB016
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5668281344067254,False,Irrelevant,1000,on,Raw,CB016
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4688932151160111,False,Irrelevant,1000,on,Raw,CB016
7,bary-sq_euclidean_mean,V1_V2,IPS,0.3908908402155489,False,Irrelevant,1000,on,Raw,CB016
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.506629706941948,False,Irrelevant,1000,on,Raw,CB016
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4688932151160111,False,Irrelevant,1000,on,Raw,CB016
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.4141664836215134,False,Irrelevant,1000,on,Raw,CB016
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.3198082832685757,False,Irrelevant,1000,on,Raw,CB016
13,bary-sq_euclidean_mean,IPS,V1_V2,0.3908908402155489,False,Irrelevant,1000,on,Raw,CB016
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.4141664836215134,False,Irrelevant,1000,on,Raw,CB016
17,bary-sq_euclidean_max,IPS,Category_Selective,4.751068905870952,False,Irrelevant,1000,on,Raw,CB016
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,4.668408429298859,False,Irrelevant,1000,on,Raw,CB016
19,bary-sq_euclidean_max,V1_V2,Category_Selective,2.6607418398686047,False,Irrelevant,1000,on,Raw,CB016
20,bary-sq_euclidean_max,Category_Selective,IPS,4.751068905870952,False,Irrelevant,1000,on,Raw,CB016
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,6.910780121657631,False,Irrelevant,1000,on,Raw,CB016
23,bary-sq_euclidean_max,V1_V2,IPS,3.2888896428841714,False,Irrelevant,1000,on,Raw,CB016
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,4.668408429298859,False,Irrelevant,1000,on,Raw,CB016
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,6.910780121657631,False,Irrelevant,1000,on,Raw,CB016
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.45503741899695,False,Irrelevant,1000,on,Raw,CB016
28,bary-sq_euclidean_max,Category_Selective,V1_V2,2.6607418398686047,False,Irrelevant,1000,on,Raw,CB016
29,bary-sq_euclidean_max,IPS,V1_V2,3.2888896428841714,False,Irrelevant,1000,on,Raw,CB016
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,4.45503741899695,False,Irrelevant,1000,on,Raw,CB016
33,bary-sq_euclidean_max_time,IPS,Category_Selective,229.0,False,Irrelevant,1000,on,Raw,CB016
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,229.0,False,Irrelevant,1000,on,Raw,CB016
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,115.0,False,Irrelevant,1000,on,Raw,CB016
36,bary-sq_euclidean_max_time,Category_Selective,IPS,229.0,False,Irrelevant,1000,on,Raw,CB016
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,400.0,False,Irrelevant,1000,on,Raw,CB016
