index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.46283319429069253,False,Irrelevant,1000,on,Raw,CB023
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5711269780508993,False,Irrelevant,1000,on,Raw,CB023
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.20322311313586575,False,Irrelevant,1000,on,Raw,CB023
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.46283319429069253,False,Irrelevant,1000,on,Raw,CB023
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4740316445150764,False,Irrelevant,1000,on,Raw,CB023
7,bary-sq_euclidean_mean,V1_V2,IPS,0.3340375872370755,False,Irrelevant,1000,on,Raw,CB023
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5711269780508993,False,Irrelevant,1000,on,Raw,CB023
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4740316445150764,False,Irrelevant,1000,on,Raw,CB023
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.4303853547693534,False,Irrelevant,1000,on,Raw,CB023
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.20322311313586575,False,Irrelevant,1000,on,Raw,CB023
13,bary-sq_euclidean_mean,IPS,V1_V2,0.3340375872370755,False,Irrelevant,1000,on,Raw,CB023
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.4303853547693534,False,Irrelevant,1000,on,Raw,CB023
17,bary-sq_euclidean_max,IPS,Category_Selective,4.266501913806248,False,Irrelevant,1000,on,Raw,CB023
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.033829706506666,False,Irrelevant,1000,on,Raw,CB023
19,bary-sq_euclidean_max,V1_V2,Category_Selective,1.9587425640627123,False,Irrelevant,1000,on,Raw,CB023
20,bary-sq_euclidean_max,Category_Selective,IPS,4.266501913806248,False,Irrelevant,1000,on,Raw,CB023
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,5.582251932727612,False,Irrelevant,1000,on,Raw,CB023
23,bary-sq_euclidean_max,V1_V2,IPS,4.834883543472261,False,Irrelevant,1000,on,Raw,CB023
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.033829706506666,False,Irrelevant,1000,on,Raw,CB023
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,5.582251932727612,False,Irrelevant,1000,on,Raw,CB023
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.973797132816399,False,Irrelevant,1000,on,Raw,CB023
28,bary-sq_euclidean_max,Category_Selective,V1_V2,1.9587425640627123,False,Irrelevant,1000,on,Raw,CB023
29,bary-sq_euclidean_max,IPS,V1_V2,4.834883543472261,False,Irrelevant,1000,on,Raw,CB023
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,4.973797132816399,False,Irrelevant,1000,on,Raw,CB023
33,bary-sq_euclidean_max_time,IPS,Category_Selective,657.0,False,Irrelevant,1000,on,Raw,CB023
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,194.0,False,Irrelevant,1000,on,Raw,CB023
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,90.0,False,Irrelevant,1000,on,Raw,CB023
36,bary-sq_euclidean_max_time,Category_Selective,IPS,657.0,False,Irrelevant,1000,on,Raw,CB023
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,193.0,False,Irrelevant,1000,on,Raw,CB023
