index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5959208448196939,False,Irrelevant,1000,on,Raw,CB030
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.37978717471035767,False,Irrelevant,1000,on,Raw,CB030
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.2753225468429567,False,Irrelevant,1000,on,Raw,CB030
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5959208448196939,False,Irrelevant,1000,on,Raw,CB030
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.46115873906041105,False,Irrelevant,1000,on,Raw,CB030
7,bary-sq_euclidean_mean,V1_V2,IPS,0.4314916096258309,False,Irrelevant,1000,on,Raw,CB030
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.37978717471035767,False,Irrelevant,1000,on,Raw,CB030
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.46115873906041105,False,Irrelevant,1000,on,Raw,CB030
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.531393483747269,False,Irrelevant,1000,on,Raw,CB030
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.2753225468429567,False,Irrelevant,1000,on,Raw,CB030
13,bary-sq_euclidean_mean,IPS,V1_V2,0.4314916096258309,False,Irrelevant,1000,on,Raw,CB030
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.531393483747269,False,Irrelevant,1000,on,Raw,CB030
17,bary-sq_euclidean_max,IPS,Category_Selective,5.408440260588063,False,Irrelevant,1000,on,Raw,CB030
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,4.054461998839517,False,Irrelevant,1000,on,Raw,CB030
19,bary-sq_euclidean_max,V1_V2,Category_Selective,2.8635053549796385,False,Irrelevant,1000,on,Raw,CB030
20,bary-sq_euclidean_max,Category_Selective,IPS,5.408440260588063,False,Irrelevant,1000,on,Raw,CB030
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,3.941203159362243,False,Irrelevant,1000,on,Raw,CB030
23,bary-sq_euclidean_max,V1_V2,IPS,4.179765405515657,False,Irrelevant,1000,on,Raw,CB030
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,4.054461998839517,False,Irrelevant,1000,on,Raw,CB030
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,3.941203159362243,False,Irrelevant,1000,on,Raw,CB030
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.081229274431935,False,Irrelevant,1000,on,Raw,CB030
28,bary-sq_euclidean_max,Category_Selective,V1_V2,2.8635053549796385,False,Irrelevant,1000,on,Raw,CB030
29,bary-sq_euclidean_max,IPS,V1_V2,4.179765405515657,False,Irrelevant,1000,on,Raw,CB030
