index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5448794563746121,False,Irrelevant,1000,on,Raw,CB019
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.502637502104578,False,Irrelevant,1000,on,Raw,CB019
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.46253861126691537,False,Irrelevant,1000,on,Raw,CB019
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5448794563746121,False,Irrelevant,1000,on,Raw,CB019
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.564759943185564,False,Irrelevant,1000,on,Raw,CB019
7,bary-sq_euclidean_mean,V1_V2,IPS,0.3982634054307299,False,Irrelevant,1000,on,Raw,CB019
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.502637502104578,False,Irrelevant,1000,on,Raw,CB019
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.564759943185564,False,Irrelevant,1000,on,Raw,CB019
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.5565402308806451,False,Irrelevant,1000,on,Raw,CB019
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.46253861126691537,False,Irrelevant,1000,on,Raw,CB019
13,bary-sq_euclidean_mean,IPS,V1_V2,0.3982634054307299,False,Irrelevant,1000,on,Raw,CB019
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.5565402308806451,False,Irrelevant,1000,on,Raw,CB019
17,bary-sq_euclidean_max,IPS,Category_Selective,7.322378689374385,False,Irrelevant,1000,on,Raw,CB019
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,4.743766590604282,False,Irrelevant,1000,on,Raw,CB019
19,bary-sq_euclidean_max,V1_V2,Category_Selective,4.513440517574724,False,Irrelevant,1000,on,Raw,CB019
20,bary-sq_euclidean_max,Category_Selective,IPS,7.322378689374385,False,Irrelevant,1000,on,Raw,CB019
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,7.7555959446424945,False,Irrelevant,1000,on,Raw,CB019
23,bary-sq_euclidean_max,V1_V2,IPS,3.5122988775823982,False,Irrelevant,1000,on,Raw,CB019
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,4.743766590604282,False,Irrelevant,1000,on,Raw,CB019
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,7.7555959446424945,False,Irrelevant,1000,on,Raw,CB019
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.388713111400096,False,Irrelevant,1000,on,Raw,CB019
28,bary-sq_euclidean_max,Category_Selective,V1_V2,4.513440517574724,False,Irrelevant,1000,on,Raw,CB019
29,bary-sq_euclidean_max,IPS,V1_V2,3.5122988775823982,False,Irrelevant,1000,on,Raw,CB019
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,5.388713111400096,False,Irrelevant,1000,on,Raw,CB019
33,bary-sq_euclidean_max_time,IPS,Category_Selective,247.0,False,Irrelevant,1000,on,Raw,CB019
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,113.0,False,Irrelevant,1000,on,Raw,CB019
