index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.5506768716928215,False,Irrelevant,1000,on,Raw,CB011
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5225445605322712,False,Irrelevant,1000,on,Raw,CB011
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.34244534141046096,False,Irrelevant,1000,on,Raw,CB011
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.5506768716928215,False,Irrelevant,1000,on,Raw,CB011
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.49441893536175874,False,Irrelevant,1000,on,Raw,CB011
7,bary-sq_euclidean_mean,V1_V2,IPS,0.45102325907563523,False,Irrelevant,1000,on,Raw,CB011
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5225445605322712,False,Irrelevant,1000,on,Raw,CB011
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.49441893536175874,False,Irrelevant,1000,on,Raw,CB011
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.45134948272246944,False,Irrelevant,1000,on,Raw,CB011
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.34244534141046096,False,Irrelevant,1000,on,Raw,CB011
13,bary-sq_euclidean_mean,IPS,V1_V2,0.45102325907563523,False,Irrelevant,1000,on,Raw,CB011
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.45134948272246944,False,Irrelevant,1000,on,Raw,CB011
17,bary-sq_euclidean_max,IPS,Category_Selective,5.851570846822246,False,Irrelevant,1000,on,Raw,CB011
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,8.091793570313293,False,Irrelevant,1000,on,Raw,CB011
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.176838705907736,False,Irrelevant,1000,on,Raw,CB011
20,bary-sq_euclidean_max,Category_Selective,IPS,5.851570846822246,False,Irrelevant,1000,on,Raw,CB011
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,4.049023369674396,False,Irrelevant,1000,on,Raw,CB011
23,bary-sq_euclidean_max,V1_V2,IPS,6.744325568150915,False,Irrelevant,1000,on,Raw,CB011
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,8.091793570313293,False,Irrelevant,1000,on,Raw,CB011
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,4.049023369674396,False,Irrelevant,1000,on,Raw,CB011
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.990044048301766,False,Irrelevant,1000,on,Raw,CB011
28,bary-sq_euclidean_max,Category_Selective,V1_V2,3.176838705907736,False,Irrelevant,1000,on,Raw,CB011
29,bary-sq_euclidean_max,IPS,V1_V2,6.744325568150915,False,Irrelevant,1000,on,Raw,CB011
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,4.990044048301766,False,Irrelevant,1000,on,Raw,CB011
33,bary-sq_euclidean_max_time,IPS,Category_Selective,986.0,False,Irrelevant,1000,on,Raw,CB011
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,985.0,False,Irrelevant,1000,on,Raw,CB011
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,985.0,False,Irrelevant,1000,on,Raw,CB011
36,bary-sq_euclidean_max_time,Category_Selective,IPS,986.0,False,Irrelevant,1000,on,Raw,CB011
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,891.0,False,Irrelevant,1000,on,Raw,CB011
39,bary-sq_euclidean_max_time,V1_V2,IPS,394.0,False,Irrelevant,1000,on,Raw,CB011
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,985.0,False,Irrelevant,1000,on,Raw,CB011
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,891.0,False,Irrelevant,1000,on,Raw,CB011
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,271.0,False,Irrelevant,1000,on,Raw,CB011
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,985.0,False,Irrelevant,1000,on,Raw,CB011
45,bary-sq_euclidean_max_time,IPS,V1_V2,394.0,False,Irrelevant,1000,on,Raw,CB011
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,271.0,False,Irrelevant,1000,on,Raw,CB011
49,bary-sq_dtw_mean,IPS,Category_Selective,0.6078995300840068,False,Irrelevant,1000,on,Raw,CB011
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.5952984512880659,False,Irrelevant,1000,on,Raw,CB011
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.44327087669731724,False,Irrelevant,1000,on,Raw,CB011
52,bary-sq_dtw_mean,Category_Selective,IPS,0.6078995300840068,False,Irrelevant,1000,on,Raw,CB011
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.612865794981191,False,Irrelevant,1000,on,Raw,CB011
55,bary-sq_dtw_mean,V1_V2,IPS,0.576366324507008,False,Irrelevant,1000,on,Raw,CB011
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.5952984512880659,False,Irrelevant,1000,on,Raw,CB011
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.612865794981191,False,Irrelevant,1000,on,Raw,CB011
59,bary-sq_dtw_mean,V1_V2,Prefrontal_Cortex,0.5847592695110607,False,Irrelevant,1000,on,Raw,CB011
60,bary-sq_dtw_mean,Category_Selective,V1_V2,0.44327087669731724,False,Irrelevant,1000,on,Raw,CB011
61,bary-sq_dtw_mean,IPS,V1_V2,0.576366324507008,False,Irrelevant,1000,on,Raw,CB011
62,bary-sq_dtw_mean,Prefrontal_Cortex,V1_V2,0.5847592695110607,False,Irrelevant,1000,on,Raw,CB011
65,bary-sq_dtw_max,IPS,Category_Selective,7.772819558398697,False,Irrelevant,1000,on,Raw,CB011
66,bary-sq_dtw_max,Prefrontal_Cortex,Category_Selective,9.67000870880151,False,Irrelevant,1000,on,Raw,CB011
67,bary-sq_dtw_max,V1_V2,Category_Selective,7.8556519921632475,False,Irrelevant,1000,on,Raw,CB011
68,bary-sq_dtw_max,Category_Selective,IPS,7.772819558398697,False,Irrelevant,1000,on,Raw,CB011
70,bary-sq_dtw_max,Prefrontal_Cortex,IPS,7.961203347020965,False,Irrelevant,1000,on,Raw,CB011
