index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.638533991783539,False,Irrelevant,1000,on,Raw,CA124
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.538803145400196,False,Irrelevant,1000,on,Raw,CA124
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.1529317463501629,False,Irrelevant,1000,on,Raw,CA124
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.638533991783539,False,Irrelevant,1000,on,Raw,CA124
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.5511220015655588,False,Irrelevant,1000,on,Raw,CA124
7,bary-sq_euclidean_mean,V1_V2,IPS,0.34503476897295876,False,Irrelevant,1000,on,Raw,CA124
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.538803145400196,False,Irrelevant,1000,on,Raw,CA124
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.5511220015655588,False,Irrelevant,1000,on,Raw,CA124
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.32919050987062576,False,Irrelevant,1000,on,Raw,CA124
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.1529317463501629,False,Irrelevant,1000,on,Raw,CA124
13,bary-sq_euclidean_mean,IPS,V1_V2,0.34503476897295876,False,Irrelevant,1000,on,Raw,CA124
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.32919050987062576,False,Irrelevant,1000,on,Raw,CA124
17,bary-sq_euclidean_max,IPS,Category_Selective,6.740814233756438,False,Irrelevant,1000,on,Raw,CA124
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.081885120086213,False,Irrelevant,1000,on,Raw,CA124
19,bary-sq_euclidean_max,V1_V2,Category_Selective,1.3685688918754213,False,Irrelevant,1000,on,Raw,CA124
20,bary-sq_euclidean_max,Category_Selective,IPS,6.740814233756438,False,Irrelevant,1000,on,Raw,CA124
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,5.91250649884235,False,Irrelevant,1000,on,Raw,CA124
23,bary-sq_euclidean_max,V1_V2,IPS,3.0141283041930675,False,Irrelevant,1000,on,Raw,CA124
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.081885120086213,False,Irrelevant,1000,on,Raw,CA124
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,5.91250649884235,False,Irrelevant,1000,on,Raw,CA124
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.350268378319332,False,Irrelevant,1000,on,Raw,CA124
28,bary-sq_euclidean_max,Category_Selective,V1_V2,1.3685688918754213,False,Irrelevant,1000,on,Raw,CA124
