index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.2984292095779701,False,Irrelevant,1000,on,Raw,CA170
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.3717619374619683,False,Irrelevant,1000,on,Raw,CA170
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.24382300062104878,False,Irrelevant,1000,on,Raw,CA170
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.2984292095779701,False,Irrelevant,1000,on,Raw,CA170
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.4528834358417943,False,Irrelevant,1000,on,Raw,CA170
7,bary-sq_euclidean_mean,V1_V2,IPS,0.5105296505003416,False,Irrelevant,1000,on,Raw,CA170
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.3717619374619683,False,Irrelevant,1000,on,Raw,CA170
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.4528834358417943,False,Irrelevant,1000,on,Raw,CA170
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.4435403285123035,False,Irrelevant,1000,on,Raw,CA170
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.24382300062104878,False,Irrelevant,1000,on,Raw,CA170
13,bary-sq_euclidean_mean,IPS,V1_V2,0.5105296505003416,False,Irrelevant,1000,on,Raw,CA170
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.4435403285123035,False,Irrelevant,1000,on,Raw,CA170
17,bary-sq_euclidean_max,IPS,Category_Selective,4.164755137062128,False,Irrelevant,1000,on,Raw,CA170
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,3.7206242299885104,False,Irrelevant,1000,on,Raw,CA170
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.28249001446397,False,Irrelevant,1000,on,Raw,CA170
20,bary-sq_euclidean_max,Category_Selective,IPS,4.164755137062128,False,Irrelevant,1000,on,Raw,CA170
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,5.015326125190153,False,Irrelevant,1000,on,Raw,CA170
23,bary-sq_euclidean_max,V1_V2,IPS,3.2784282189505394,False,Irrelevant,1000,on,Raw,CA170
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,3.7206242299885104,False,Irrelevant,1000,on,Raw,CA170
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,5.015326125190153,False,Irrelevant,1000,on,Raw,CA170
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.965195364956286,False,Irrelevant,1000,on,Raw,CA170
28,bary-sq_euclidean_max,Category_Selective,V1_V2,3.28249001446397,False,Irrelevant,1000,on,Raw,CA170
29,bary-sq_euclidean_max,IPS,V1_V2,3.2784282189505394,False,Irrelevant,1000,on,Raw,CA170
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,4.965195364956286,False,Irrelevant,1000,on,Raw,CA170
33,bary-sq_euclidean_max_time,IPS,Category_Selective,120.0,False,Irrelevant,1000,on,Raw,CA170
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,140.0,False,Irrelevant,1000,on,Raw,CA170
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,165.0,False,Irrelevant,1000,on,Raw,CA170
36,bary-sq_euclidean_max_time,Category_Selective,IPS,120.0,False,Irrelevant,1000,on,Raw,CA170
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,34.0,False,Irrelevant,1000,on,Raw,CA170
39,bary-sq_euclidean_max_time,V1_V2,IPS,69.0,False,Irrelevant,1000,on,Raw,CA170
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,140.0,False,Irrelevant,1000,on,Raw,CA170
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,34.0,False,Irrelevant,1000,on,Raw,CA170
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,124.0,False,Irrelevant,1000,on,Raw,CA170
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,165.0,False,Irrelevant,1000,on,Raw,CA170
45,bary-sq_euclidean_max_time,IPS,V1_V2,69.0,False,Irrelevant,1000,on,Raw,CA170
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,124.0,False,Irrelevant,1000,on,Raw,CA170
49,bary-sq_dtw_mean,IPS,Category_Selective,0.3063593750354602,False,Irrelevant,1000,on,Raw,CA170
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.43547342432570774,False,Irrelevant,1000,on,Raw,CA170
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.2765028188883288,False,Irrelevant,1000,on,Raw,CA170
52,bary-sq_dtw_mean,Category_Selective,IPS,0.3063593750354602,False,Irrelevant,1000,on,Raw,CA170
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.4800217639302269,False,Irrelevant,1000,on,Raw,CA170
55,bary-sq_dtw_mean,V1_V2,IPS,0.5523083116025991,False,Irrelevant,1000,on,Raw,CA170
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.43547342432570774,False,Irrelevant,1000,on,Raw,CA170
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.4800217639302269,False,Irrelevant,1000,on,Raw,CA170
59,bary-sq_dtw_mean,V1_V2,Prefrontal_Cortex,0.5288088165977206,False,Irrelevant,1000,on,Raw,CA170
60,bary-sq_dtw_mean,Category_Selective,V1_V2,0.2765028188883288,False,Irrelevant,1000,on,Raw,CA170
61,bary-sq_dtw_mean,IPS,V1_V2,0.5523083116025991,False,Irrelevant,1000,on,Raw,CA170
62,bary-sq_dtw_mean,Prefrontal_Cortex,V1_V2,0.5288088165977206,False,Irrelevant,1000,on,Raw,CA170
65,bary-sq_dtw_max,IPS,Category_Selective,6.767455051566043,False,Irrelevant,1000,on,Raw,CA170
66,bary-sq_dtw_max,Prefrontal_Cortex,Category_Selective,6.535657503344805,False,Irrelevant,1000,on,Raw,CA170
