index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.560494028235942,False,Irrelevant,1000,on,Raw,CA147
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.5932107908964135,False,Irrelevant,1000,on,Raw,CA147
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.34587832304702293,False,Irrelevant,1000,on,Raw,CA147
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.560494028235942,False,Irrelevant,1000,on,Raw,CA147
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.5102640098470755,False,Irrelevant,1000,on,Raw,CA147
7,bary-sq_euclidean_mean,V1_V2,IPS,0.3826688909665379,False,Irrelevant,1000,on,Raw,CA147
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.5932107908964135,False,Irrelevant,1000,on,Raw,CA147
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.5102640098470755,False,Irrelevant,1000,on,Raw,CA147
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.43636591237274647,False,Irrelevant,1000,on,Raw,CA147
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.34587832304702293,False,Irrelevant,1000,on,Raw,CA147
13,bary-sq_euclidean_mean,IPS,V1_V2,0.3826688909665379,False,Irrelevant,1000,on,Raw,CA147
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.43636591237274647,False,Irrelevant,1000,on,Raw,CA147
17,bary-sq_euclidean_max,IPS,Category_Selective,8.73060089540771,False,Irrelevant,1000,on,Raw,CA147
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,8.201238256804503,False,Irrelevant,1000,on,Raw,CA147
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.0369726354570004,False,Irrelevant,1000,on,Raw,CA147
20,bary-sq_euclidean_max,Category_Selective,IPS,8.73060089540771,False,Irrelevant,1000,on,Raw,CA147
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,5.500750744372603,False,Irrelevant,1000,on,Raw,CA147
23,bary-sq_euclidean_max,V1_V2,IPS,4.1764647594178985,False,Irrelevant,1000,on,Raw,CA147
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,8.201238256804503,False,Irrelevant,1000,on,Raw,CA147
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,5.500750744372603,False,Irrelevant,1000,on,Raw,CA147
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,4.555464481623565,False,Irrelevant,1000,on,Raw,CA147
28,bary-sq_euclidean_max,Category_Selective,V1_V2,3.0369726354570004,False,Irrelevant,1000,on,Raw,CA147
29,bary-sq_euclidean_max,IPS,V1_V2,4.1764647594178985,False,Irrelevant,1000,on,Raw,CA147
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,4.555464481623565,False,Irrelevant,1000,on,Raw,CA147
33,bary-sq_euclidean_max_time,IPS,Category_Selective,226.0,False,Irrelevant,1000,on,Raw,CA147
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,227.0,False,Irrelevant,1000,on,Raw,CA147
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,102.0,False,Irrelevant,1000,on,Raw,CA147
36,bary-sq_euclidean_max_time,Category_Selective,IPS,226.0,False,Irrelevant,1000,on,Raw,CA147
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,234.0,False,Irrelevant,1000,on,Raw,CA147
39,bary-sq_euclidean_max_time,V1_V2,IPS,118.0,False,Irrelevant,1000,on,Raw,CA147
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,227.0,False,Irrelevant,1000,on,Raw,CA147
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,234.0,False,Irrelevant,1000,on,Raw,CA147
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,130.0,False,Irrelevant,1000,on,Raw,CA147
