index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.4946268946213028,False,Irrelevant,1000,on,Raw,CA146
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.4550390927538142,False,Irrelevant,1000,on,Raw,CA146
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.23508648137022806,False,Irrelevant,1000,on,Raw,CA146
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.4946268946213028,False,Irrelevant,1000,on,Raw,CA146
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.49894559309153336,False,Irrelevant,1000,on,Raw,CA146
7,bary-sq_euclidean_mean,V1_V2,IPS,0.3144844750768341,False,Irrelevant,1000,on,Raw,CA146
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.4550390927538142,False,Irrelevant,1000,on,Raw,CA146
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.49894559309153336,False,Irrelevant,1000,on,Raw,CA146
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.527120585264183,False,Irrelevant,1000,on,Raw,CA146
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.23508648137022806,False,Irrelevant,1000,on,Raw,CA146
13,bary-sq_euclidean_mean,IPS,V1_V2,0.3144844750768341,False,Irrelevant,1000,on,Raw,CA146
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.527120585264183,False,Irrelevant,1000,on,Raw,CA146
17,bary-sq_euclidean_max,IPS,Category_Selective,5.412015584899021,False,Irrelevant,1000,on,Raw,CA146
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.7701887467890165,False,Irrelevant,1000,on,Raw,CA146
19,bary-sq_euclidean_max,V1_V2,Category_Selective,2.7979597979622226,False,Irrelevant,1000,on,Raw,CA146
20,bary-sq_euclidean_max,Category_Selective,IPS,5.412015584899021,False,Irrelevant,1000,on,Raw,CA146
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,6.431726500025376,False,Irrelevant,1000,on,Raw,CA146
23,bary-sq_euclidean_max,V1_V2,IPS,2.4518014048143675,False,Irrelevant,1000,on,Raw,CA146
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.7701887467890165,False,Irrelevant,1000,on,Raw,CA146
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,6.431726500025376,False,Irrelevant,1000,on,Raw,CA146
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.083241270383706,False,Irrelevant,1000,on,Raw,CA146
28,bary-sq_euclidean_max,Category_Selective,V1_V2,2.7979597979622226,False,Irrelevant,1000,on,Raw,CA146
29,bary-sq_euclidean_max,IPS,V1_V2,2.4518014048143675,False,Irrelevant,1000,on,Raw,CA146
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,5.083241270383706,False,Irrelevant,1000,on,Raw,CA146
33,bary-sq_euclidean_max_time,IPS,Category_Selective,203.0,False,Irrelevant,1000,on,Raw,CA146
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,168.0,False,Irrelevant,1000,on,Raw,CA146
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,251.0,False,Irrelevant,1000,on,Raw,CA146
36,bary-sq_euclidean_max_time,Category_Selective,IPS,203.0,False,Irrelevant,1000,on,Raw,CA146
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,219.0,False,Irrelevant,1000,on,Raw,CA146
39,bary-sq_euclidean_max_time,V1_V2,IPS,135.0,False,Irrelevant,1000,on,Raw,CA146
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,168.0,False,Irrelevant,1000,on,Raw,CA146
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,219.0,False,Irrelevant,1000,on,Raw,CA146
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,75.0,False,Irrelevant,1000,on,Raw,CA146
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,251.0,False,Irrelevant,1000,on,Raw,CA146
45,bary-sq_euclidean_max_time,IPS,V1_V2,135.0,False,Irrelevant,1000,on,Raw,CA146
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,75.0,False,Irrelevant,1000,on,Raw,CA146
49,bary-sq_dtw_mean,IPS,Category_Selective,0.5486280561972571,False,Irrelevant,1000,on,Raw,CA146
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.5212985351028162,False,Irrelevant,1000,on,Raw,CA146
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.31887383274363024,False,Irrelevant,1000,on,Raw,CA146
52,bary-sq_dtw_mean,Category_Selective,IPS,0.5486280561972571,False,Irrelevant,1000,on,Raw,CA146
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.6055224984038731,False,Irrelevant,1000,on,Raw,CA146
55,bary-sq_dtw_mean,V1_V2,IPS,0.371135850780135,False,Irrelevant,1000,on,Raw,CA146
