index,SPI,meta_ROI_from,meta_ROI_to,value,stimulus_type,relevance_type,duration,stimulus_presentation,Data_Type,subject_ID
1,bary-sq_euclidean_mean,IPS,Category_Selective,0.4520109392943137,False,Irrelevant,1000,on,Raw,CB050
2,bary-sq_euclidean_mean,Prefrontal_Cortex,Category_Selective,0.43342925408983324,False,Irrelevant,1000,on,Raw,CB050
3,bary-sq_euclidean_mean,V1_V2,Category_Selective,0.3198771937315685,False,Irrelevant,1000,on,Raw,CB050
4,bary-sq_euclidean_mean,Category_Selective,IPS,0.4520109392943137,False,Irrelevant,1000,on,Raw,CB050
6,bary-sq_euclidean_mean,Prefrontal_Cortex,IPS,0.5587918854746348,False,Irrelevant,1000,on,Raw,CB050
7,bary-sq_euclidean_mean,V1_V2,IPS,0.46355450367035017,False,Irrelevant,1000,on,Raw,CB050
8,bary-sq_euclidean_mean,Category_Selective,Prefrontal_Cortex,0.43342925408983324,False,Irrelevant,1000,on,Raw,CB050
9,bary-sq_euclidean_mean,IPS,Prefrontal_Cortex,0.5587918854746348,False,Irrelevant,1000,on,Raw,CB050
11,bary-sq_euclidean_mean,V1_V2,Prefrontal_Cortex,0.46494800900903654,False,Irrelevant,1000,on,Raw,CB050
12,bary-sq_euclidean_mean,Category_Selective,V1_V2,0.3198771937315685,False,Irrelevant,1000,on,Raw,CB050
13,bary-sq_euclidean_mean,IPS,V1_V2,0.46355450367035017,False,Irrelevant,1000,on,Raw,CB050
14,bary-sq_euclidean_mean,Prefrontal_Cortex,V1_V2,0.46494800900903654,False,Irrelevant,1000,on,Raw,CB050
17,bary-sq_euclidean_max,IPS,Category_Selective,4.684015188435863,False,Irrelevant,1000,on,Raw,CB050
18,bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,8.093319460565713,False,Irrelevant,1000,on,Raw,CB050
19,bary-sq_euclidean_max,V1_V2,Category_Selective,3.208652846187804,False,Irrelevant,1000,on,Raw,CB050
20,bary-sq_euclidean_max,Category_Selective,IPS,4.684015188435863,False,Irrelevant,1000,on,Raw,CB050
22,bary-sq_euclidean_max,Prefrontal_Cortex,IPS,5.739921670104321,False,Irrelevant,1000,on,Raw,CB050
23,bary-sq_euclidean_max,V1_V2,IPS,5.016511364816754,False,Irrelevant,1000,on,Raw,CB050
24,bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,8.093319460565713,False,Irrelevant,1000,on,Raw,CB050
25,bary-sq_euclidean_max,IPS,Prefrontal_Cortex,5.739921670104321,False,Irrelevant,1000,on,Raw,CB050
27,bary-sq_euclidean_max,V1_V2,Prefrontal_Cortex,5.864452472026718,False,Irrelevant,1000,on,Raw,CB050
28,bary-sq_euclidean_max,Category_Selective,V1_V2,3.208652846187804,False,Irrelevant,1000,on,Raw,CB050
29,bary-sq_euclidean_max,IPS,V1_V2,5.016511364816754,False,Irrelevant,1000,on,Raw,CB050
30,bary-sq_euclidean_max,Prefrontal_Cortex,V1_V2,5.864452472026718,False,Irrelevant,1000,on,Raw,CB050
33,bary-sq_euclidean_max_time,IPS,Category_Selective,846.0,False,Irrelevant,1000,on,Raw,CB050
34,bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,938.0,False,Irrelevant,1000,on,Raw,CB050
35,bary-sq_euclidean_max_time,V1_V2,Category_Selective,938.0,False,Irrelevant,1000,on,Raw,CB050
36,bary-sq_euclidean_max_time,Category_Selective,IPS,846.0,False,Irrelevant,1000,on,Raw,CB050
38,bary-sq_euclidean_max_time,Prefrontal_Cortex,IPS,313.0,False,Irrelevant,1000,on,Raw,CB050
39,bary-sq_euclidean_max_time,V1_V2,IPS,8.0,False,Irrelevant,1000,on,Raw,CB050
40,bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,938.0,False,Irrelevant,1000,on,Raw,CB050
41,bary-sq_euclidean_max_time,IPS,Prefrontal_Cortex,313.0,False,Irrelevant,1000,on,Raw,CB050
43,bary-sq_euclidean_max_time,V1_V2,Prefrontal_Cortex,272.0,False,Irrelevant,1000,on,Raw,CB050
44,bary-sq_euclidean_max_time,Category_Selective,V1_V2,938.0,False,Irrelevant,1000,on,Raw,CB050
45,bary-sq_euclidean_max_time,IPS,V1_V2,8.0,False,Irrelevant,1000,on,Raw,CB050
46,bary-sq_euclidean_max_time,Prefrontal_Cortex,V1_V2,272.0,False,Irrelevant,1000,on,Raw,CB050
49,bary-sq_dtw_mean,IPS,Category_Selective,0.5555033205192569,False,Irrelevant,1000,on,Raw,CB050
50,bary-sq_dtw_mean,Prefrontal_Cortex,Category_Selective,0.5401457448077606,False,Irrelevant,1000,on,Raw,CB050
51,bary-sq_dtw_mean,V1_V2,Category_Selective,0.45495341210722,False,Irrelevant,1000,on,Raw,CB050
52,bary-sq_dtw_mean,Category_Selective,IPS,0.5555033205192569,False,Irrelevant,1000,on,Raw,CB050
54,bary-sq_dtw_mean,Prefrontal_Cortex,IPS,0.654796419092413,False,Irrelevant,1000,on,Raw,CB050
55,bary-sq_dtw_mean,V1_V2,IPS,0.636294409193876,False,Irrelevant,1000,on,Raw,CB050
56,bary-sq_dtw_mean,Category_Selective,Prefrontal_Cortex,0.5401457448077606,False,Irrelevant,1000,on,Raw,CB050
57,bary-sq_dtw_mean,IPS,Prefrontal_Cortex,0.654796419092413,False,Irrelevant,1000,on,Raw,CB050
59,bary-sq_dtw_mean,V1_V2,Prefrontal_Cortex,0.5647811146762675,False,Irrelevant,1000,on,Raw,CB050
60,bary-sq_dtw_mean,Category_Selective,V1_V2,0.45495341210722,False,Irrelevant,1000,on,Raw,CB050
61,bary-sq_dtw_mean,IPS,V1_V2,0.636294409193876,False,Irrelevant,1000,on,Raw,CB050
62,bary-sq_dtw_mean,Prefrontal_Cortex,V1_V2,0.5647811146762675,False,Irrelevant,1000,on,Raw,CB050
65,bary-sq_dtw_max,IPS,Category_Selective,4.997089106383653,False,Irrelevant,1000,on,Raw,CB050
66,bary-sq_dtw_max,Prefrontal_Cortex,Category_Selective,7.6048669829614495,False,Irrelevant,1000,on,Raw,CB050
67,bary-sq_dtw_max,V1_V2,Category_Selective,5.833593185375171,False,Irrelevant,1000,on,Raw,CB050
68,bary-sq_dtw_max,Category_Selective,IPS,4.997089106383653,False,Irrelevant,1000,on,Raw,CB050
70,bary-sq_dtw_max,Prefrontal_Cortex,IPS,7.789193489454494,False,Irrelevant,1000,on,Raw,CB050
71,bary-sq_dtw_max,V1_V2,IPS,6.886236477446387,False,Irrelevant,1000,on,Raw,CB050
72,bary-sq_dtw_max,Category_Selective,Prefrontal_Cortex,7.6048669829614495,False,Irrelevant,1000,on,Raw,CB050
73,bary-sq_dtw_max,IPS,Prefrontal_Cortex,7.789193489454494,False,Irrelevant,1000,on,Raw,CB050
75,bary-sq_dtw_max,V1_V2,Prefrontal_Cortex,7.567454170720139,False,Irrelevant,1000,on,Raw,CB050
76,bary-sq_dtw_max,Category_Selective,V1_V2,5.833593185375171,False,Irrelevant,1000,on,Raw,CB050
77,bary-sq_dtw_max,IPS,V1_V2,6.886236477446387,False,Irrelevant,1000,on,Raw,CB050
78,bary-sq_dtw_max,Prefrontal_Cortex,V1_V2,7.567454170720139,False,Irrelevant,1000,on,Raw,CB050
81,bary-sq_dtw_max_time,IPS,Category_Selective,276.0,False,Irrelevant,1000,on,Raw,CB050
82,bary-sq_dtw_max_time,Prefrontal_Cortex,Category_Selective,938.0,False,Irrelevant,1000,on,Raw,CB050
83,bary-sq_dtw_max_time,V1_V2,Category_Selective,827.0,False,Irrelevant,1000,on,Raw,CB050
84,bary-sq_dtw_max_time,Category_Selective,IPS,276.0,False,Irrelevant,1000,on,Raw,CB050
86,bary-sq_dtw_max_time,Prefrontal_Cortex,IPS,274.0,False,Irrelevant,1000,on,Raw,CB050
87,bary-sq_dtw_max_time,V1_V2,IPS,271.0,False,Irrelevant,1000,on,Raw,CB050
88,bary-sq_dtw_max_time,Category_Selective,Prefrontal_Cortex,938.0,False,Irrelevant,1000,on,Raw,CB050
89,bary-sq_dtw_max_time,IPS,Prefrontal_Cortex,274.0,False,Irrelevant,1000,on,Raw,CB050
91,bary-sq_dtw_max_time,V1_V2,Prefrontal_Cortex,272.0,False,Irrelevant,1000,on,Raw,CB050
92,bary-sq_dtw_max_time,Category_Selective,V1_V2,827.0,False,Irrelevant,1000,on,Raw,CB050
93,bary-sq_dtw_max_time,IPS,V1_V2,271.0,False,Irrelevant,1000,on,Raw,CB050
94,bary-sq_dtw_max_time,Prefrontal_Cortex,V1_V2,272.0,False,Irrelevant,1000,on,Raw,CB050
97,bary-sq_sgddtw_mean,IPS,Category_Selective,0.4790106851449616,False,Irrelevant,1000,on,Raw,CB050
98,bary-sq_sgddtw_mean,Prefrontal_Cortex,Category_Selective,0.4542443388009616,False,Irrelevant,1000,on,Raw,CB050
99,bary-sq_sgddtw_mean,V1_V2,Category_Selective,0.3515312695658899,False,Irrelevant,1000,on,Raw,CB050
100,bary-sq_sgddtw_mean,Category_Selective,IPS,0.4790106851449616,False,Irrelevant,1000,on,Raw,CB050
102,bary-sq_sgddtw_mean,Prefrontal_Cortex,IPS,0.5749241100946892,False,Irrelevant,1000,on,Raw,CB050
103,bary-sq_sgddtw_mean,V1_V2,IPS,0.5002242858656621,False,Irrelevant,1000,on,Raw,CB050
104,bary-sq_sgddtw_mean,Category_Selective,Prefrontal_Cortex,0.4542443388009616,False,Irrelevant,1000,on,Raw,CB050
105,bary-sq_sgddtw_mean,IPS,Prefrontal_Cortex,0.5749241100946892,False,Irrelevant,1000,on,Raw,CB050
107,bary-sq_sgddtw_mean,V1_V2,Prefrontal_Cortex,0.4819022696491051,False,Irrelevant,1000,on,Raw,CB050
108,bary-sq_sgddtw_mean,Category_Selective,V1_V2,0.3515312695658899,False,Irrelevant,1000,on,Raw,CB050
109,bary-sq_sgddtw_mean,IPS,V1_V2,0.5002242858656621,False,Irrelevant,1000,on,Raw,CB050
